innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,pepsi-indian-premier-league-2014-695871,rajasthan-royals-vs-kolkata-knight-riders-25th-match-733979,Vinay Kumar,4,0,42,2,10.50,8,2,3,0,0,Kolkata Knight Riders
1,pepsi-indian-premier-league-2014-695871,rajasthan-royals-vs-kolkata-knight-riders-25th-match-733979,Umesh Yadav,3,0,31,0,10.33,6,2,2,0,0,Kolkata Knight Riders
1,pepsi-indian-premier-league-2014-695871,rajasthan-royals-vs-kolkata-knight-riders-25th-match-733979,Shakib Al Hasan,4,0,25,1,6.25,9,2,0,3,0,Kolkata Knight Riders
1,pepsi-indian-premier-league-2014-695871,rajasthan-royals-vs-kolkata-knight-riders-25th-match-733979,Sunil Narine,4,0,28,2,7.00,10,2,1,0,0,Kolkata Knight Riders
1,pepsi-indian-premier-league-2014-695871,rajasthan-royals-vs-kolkata-knight-riders-25th-match-733979,Andre Russell,3,0,27,0,9.00,4,3,0,0,1,Kolkata Knight Riders
1,pepsi-indian-premier-league-2014-695871,rajasthan-royals-vs-kolkata-knight-riders-25th-match-733979,Ryan ten Doeschate,2,0,14,0,7.00,3,1,0,0,0,Kolkata Knight Riders
2,pepsi-indian-premier-league-2014-695871,rajasthan-royals-vs-kolkata-knight-riders-25th-match-733979,Shane Watson,4,0,21,3,5.25,13,3,0,0,1,Rajasthan Royals
2,pepsi-indian-premier-league-2014-695871,rajasthan-royals-vs-kolkata-knight-riders-25th-match-733979,Tim Southee,3,0,33,0,11.00,7,4,1,2,0,Rajasthan Royals
2,pepsi-indian-premier-league-2014-695871,rajasthan-royals-vs-kolkata-knight-riders-25th-match-733979,Pravin Tambe,4,0,26,3,6.50,7,2,0,1,0,Rajasthan Royals
2,pepsi-indian-premier-league-2014-695871,rajasthan-royals-vs-kolkata-knight-riders-25th-match-733979,James Faulkner,4,0,27,0,6.75,8,2,0,0,1,Rajasthan Royals
2,pepsi-indian-premier-league-2014-695871,rajasthan-royals-vs-kolkata-knight-riders-25th-match-733979,Rajat Bhatia,3,0,30,0,10.00,3,0,3,0,0,Rajasthan Royals
2,pepsi-indian-premier-league-2014-695871,rajasthan-royals-vs-kolkata-knight-riders-25th-match-733979,Rahul Tewatia,2,0,18,0,9.00,2,1,1,0,0,Rajasthan Royals
