innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-rajasthan-royals-56th-match-734041,Corey Anderson,2,0,14,0,7.00,7,3,0,0,0,Mumbai Indians
1,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-rajasthan-royals-56th-match-734041,Jasprit Bumrah,4,1,30,1,7.50,11,3,1,1,0,Mumbai Indians
1,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-rajasthan-royals-56th-match-734041,Pragyan Ojha,4,0,31,0,7.75,10,2,2,1,0,Mumbai Indians
1,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-rajasthan-royals-56th-match-734041,Harbhajan Singh,4,0,43,1,10.75,7,3,3,0,0,Mumbai Indians
1,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-rajasthan-royals-56th-match-734041,Shreyas Gopal,3,0,36,1,12.00,3,3,2,0,0,Mumbai Indians
1,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-rajasthan-royals-56th-match-734041,Kieron Pollard,3,0,33,1,11.00,4,3,1,1,0,Mumbai Indians
2,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-rajasthan-royals-56th-match-734041,James Faulkner,3.4,0,54,0,14.72,5,5,4,1,0,Rajasthan Royals
2,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-rajasthan-royals-56th-match-734041,Dhawal Kulkarni,3,0,42,2,14.00,7,2,4,2,0,Rajasthan Royals
2,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-rajasthan-royals-56th-match-734041,Shane Watson,2,0,33,0,16.50,2,6,1,0,0,Rajasthan Royals
2,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-rajasthan-royals-56th-match-734041,Kevon Cooper,4,0,38,2,9.50,9,3,2,0,0,Rajasthan Royals
2,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-rajasthan-royals-56th-match-734041,Pravin Tambe,2,0,25,0,12.50,2,3,1,1,0,Rajasthan Royals
