innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2017-1078425,kings-xi-punjab-vs-mumbai-indians-22nd-match-1082612,Hardik Pandya,2,0,18,0,9.00,4,3,0,0,0,Mumbai Indians
1,ipl-2017-1078425,kings-xi-punjab-vs-mumbai-indians-22nd-match-1082612,Mitchell McClenaghan,4,0,46,2,11.50,11,5,3,0,1,Mumbai Indians
1,ipl-2017-1078425,kings-xi-punjab-vs-mumbai-indians-22nd-match-1082612,Harbhajan Singh,2,0,12,0,6.00,4,1,0,0,0,Mumbai Indians
1,ipl-2017-1078425,kings-xi-punjab-vs-mumbai-indians-22nd-match-1082612,Lasith Malinga,4,0,58,0,14.50,6,4,5,2,0,Mumbai Indians
1,ipl-2017-1078425,kings-xi-punjab-vs-mumbai-indians-22nd-match-1082612,Krunal Pandya,4,0,29,1,7.25,6,1,1,2,0,Mumbai Indians
1,ipl-2017-1078425,kings-xi-punjab-vs-mumbai-indians-22nd-match-1082612,Jasprit Bumrah,4,0,30,1,7.50,9,3,0,1,1,Mumbai Indians
2,ipl-2017-1078425,kings-xi-punjab-vs-mumbai-indians-22nd-match-1082612,Sandeep Sharma,3,0,39,0,13.00,4,1,4,2,0,Kings XI Punjab
2,ipl-2017-1078425,kings-xi-punjab-vs-mumbai-indians-22nd-match-1082612,Ishant Sharma,4,0,58,0,14.50,4,6,4,0,0,Kings XI Punjab
2,ipl-2017-1078425,kings-xi-punjab-vs-mumbai-indians-22nd-match-1082612,Mohit Sharma,2.3,0,29,1,11.60,5,4,1,1,0,Kings XI Punjab
2,ipl-2017-1078425,kings-xi-punjab-vs-mumbai-indians-22nd-match-1082612,Marcus Stoinis,2,0,28,1,14.00,1,2,2,1,0,Kings XI Punjab
2,ipl-2017-1078425,kings-xi-punjab-vs-mumbai-indians-22nd-match-1082612,Axar Patel,2,0,20,0,10.00,4,0,2,1,0,Kings XI Punjab
2,ipl-2017-1078425,kings-xi-punjab-vs-mumbai-indians-22nd-match-1082612,Swapnil Singh,2,0,22,0,11.00,1,0,2,0,0,Kings XI Punjab
