innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2017-1078425,rising-pune-supergiant-vs-sunrisers-hyderabad-24th-match-1082615,David Warner (c), b Unadkat,43,40,75,3,1,107.50,Sunrisers Hyderabad
1,ipl-2017-1078425,rising-pune-supergiant-vs-sunrisers-hyderabad-24th-match-1082615,Shikhar Dhawan,c Tripathi b Imran Tahir,30,29,36,5,0,103.44,Sunrisers Hyderabad
1,ipl-2017-1078425,rising-pune-supergiant-vs-sunrisers-hyderabad-24th-match-1082615,Kane Williamson,lbw b Christian,21,14,18,1,1,150.00,Sunrisers Hyderabad
1,ipl-2017-1078425,rising-pune-supergiant-vs-sunrisers-hyderabad-24th-match-1082615,Moises Henriques,not out ,55,28,35,6,2,196.42,Sunrisers Hyderabad
1,ipl-2017-1078425,rising-pune-supergiant-vs-sunrisers-hyderabad-24th-match-1082615,Deepak Hooda,not out ,19,10,15,2,1,190.00,Sunrisers Hyderabad
2,ipl-2017-1078425,rising-pune-supergiant-vs-sunrisers-hyderabad-24th-match-1082615,Ajinkya Rahane,c Kaul b Bipul Sharma,2,7,12,0,0,28.57,Rising Pune Supergiant
2,ipl-2017-1078425,rising-pune-supergiant-vs-sunrisers-hyderabad-24th-match-1082615,Rahul Tripathi,run out (Rashid Khan),59,41,59,6,3,143.90,Rising Pune Supergiant
2,ipl-2017-1078425,rising-pune-supergiant-vs-sunrisers-hyderabad-24th-match-1082615,Steven Smith (c), b Rashid Khan,27,21,32,1,2,128.57,Rising Pune Supergiant
2,ipl-2017-1078425,rising-pune-supergiant-vs-sunrisers-hyderabad-24th-match-1082615,MS Dhoni,not out ,61,34,56,5,3,179.41,Rising Pune Supergiant
2,ipl-2017-1078425,rising-pune-supergiant-vs-sunrisers-hyderabad-24th-match-1082615,Ben Stokes,c sub (V Shankar) b Kumar,10,9,14,1,0,111.11,Rising Pune Supergiant
2,ipl-2017-1078425,rising-pune-supergiant-vs-sunrisers-hyderabad-24th-match-1082615,Manoj Tiwary,not out ,17,8,27,3,0,212.50,Rising Pune Supergiant
