innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2017-1078425,kings-xi-punjab-vs-rising-pune-supergiant-4th-match-1082594,Sandeep Sharma,4,0,33,2,8.25,8,4,1,0,0,Kings XI Punjab
1,ipl-2017-1078425,kings-xi-punjab-vs-rising-pune-supergiant-4th-match-1082594,Mohit Sharma,4,0,34,0,8.50,6,2,2,0,0,Kings XI Punjab
1,ipl-2017-1078425,kings-xi-punjab-vs-rising-pune-supergiant-4th-match-1082594,Axar Patel,4,0,27,1,6.75,7,1,1,2,0,Kings XI Punjab
1,ipl-2017-1078425,kings-xi-punjab-vs-rising-pune-supergiant-4th-match-1082594,T Natarajan,3,0,26,1,8.66,4,2,1,0,0,Kings XI Punjab
1,ipl-2017-1078425,kings-xi-punjab-vs-rising-pune-supergiant-4th-match-1082594,Marcus Stoinis,3,0,28,1,9.33,5,2,1,3,0,Kings XI Punjab
1,ipl-2017-1078425,kings-xi-punjab-vs-rising-pune-supergiant-4th-match-1082594,Swapnil Singh,2,0,14,1,7.00,3,0,1,0,0,Kings XI Punjab
2,ipl-2017-1078425,kings-xi-punjab-vs-rising-pune-supergiant-4th-match-1082594,Ashok Dinda,3,0,26,1,8.66,7,1,2,0,0,Rising Pune Supergiant
2,ipl-2017-1078425,kings-xi-punjab-vs-rising-pune-supergiant-4th-match-1082594,Dan Christian,2,0,24,0,12.00,4,3,1,2,0,Rising Pune Supergiant
2,ipl-2017-1078425,kings-xi-punjab-vs-rising-pune-supergiant-4th-match-1082594,Ben Stokes,4,0,32,0,8.00,10,4,1,1,0,Rising Pune Supergiant
2,ipl-2017-1078425,kings-xi-punjab-vs-rising-pune-supergiant-4th-match-1082594,Imran Tahir,4,0,29,2,7.25,8,1,2,0,0,Rising Pune Supergiant
2,ipl-2017-1078425,kings-xi-punjab-vs-rising-pune-supergiant-4th-match-1082594,Rahul Chahar,4,0,32,1,8.00,9,0,2,4,0,Rising Pune Supergiant
2,ipl-2017-1078425,kings-xi-punjab-vs-rising-pune-supergiant-4th-match-1082594,Rajat Bhatia,2,0,20,0,10.00,3,1,1,1,0,Rising Pune Supergiant
