innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2017-1078425,delhi-daredevils-vs-sunrisers-hyderabad-40th-match-1082630,David Warner (c), b Mohammed Shami,30,21,21,4,1,142.85,Sunrisers Hyderabad
1,ipl-2017-1078425,delhi-daredevils-vs-sunrisers-hyderabad-40th-match-1082630,Shikhar Dhawan,c Iyer b Mishra,28,17,38,4,1,164.70,Sunrisers Hyderabad
1,ipl-2017-1078425,delhi-daredevils-vs-sunrisers-hyderabad-40th-match-1082630,Kane Williamson,c Morris b Mohammed Shami,24,24,31,1,1,100.00,Sunrisers Hyderabad
1,ipl-2017-1078425,delhi-daredevils-vs-sunrisers-hyderabad-40th-match-1082630,Yuvraj Singh,not out ,70,41,56,11,1,170.73,Sunrisers Hyderabad
1,ipl-2017-1078425,delhi-daredevils-vs-sunrisers-hyderabad-40th-match-1082630,Moises Henriques,not out ,25,18,41,2,0,138.88,Sunrisers Hyderabad
2,ipl-2017-1078425,delhi-daredevils-vs-sunrisers-hyderabad-40th-match-1082630,Sanju Samson,c Dhawan b Mohammed Siraj,24,19,19,2,1,126.31,Delhi Daredevils
2,ipl-2017-1078425,delhi-daredevils-vs-sunrisers-hyderabad-40th-match-1082630,Karun Nair (c),c Kumar b Kaul,39,20,39,5,2,195.00,Delhi Daredevils
2,ipl-2017-1078425,delhi-daredevils-vs-sunrisers-hyderabad-40th-match-1082630,Rishabh Pant, b Mohammed Siraj,34,20,36,4,1,170.00,Delhi Daredevils
2,ipl-2017-1078425,delhi-daredevils-vs-sunrisers-hyderabad-40th-match-1082630,Shreyas Iyer,c Mohammed Siraj b Kumar,33,25,35,1,2,132.00,Delhi Daredevils
2,ipl-2017-1078425,delhi-daredevils-vs-sunrisers-hyderabad-40th-match-1082630,Corey Anderson,not out ,41,24,38,2,3,170.83,Delhi Daredevils
2,ipl-2017-1078425,delhi-daredevils-vs-sunrisers-hyderabad-40th-match-1082630,Chris Morris,not out ,15,7,19,1,1,214.28,Delhi Daredevils
