innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2017-1078425,kings-xi-punjab-vs-kolkata-knight-riders-49th-match-1082639,Umesh Yadav,3,0,26,1,8.66,7,3,0,2,0,Kolkata Knight Riders
1,ipl-2017-1078425,kings-xi-punjab-vs-kolkata-knight-riders-49th-match-1082639,Colin de Grandhomme,4,0,37,0,9.25,8,2,2,2,0,Kolkata Knight Riders
1,ipl-2017-1078425,kings-xi-punjab-vs-kolkata-knight-riders-49th-match-1082639,Sunil Narine,4,0,27,1,6.75,8,3,0,0,0,Kolkata Knight Riders
1,ipl-2017-1078425,kings-xi-punjab-vs-kolkata-knight-riders-49th-match-1082639,Chris Woakes,4,0,20,2,5.00,12,2,0,1,0,Kolkata Knight Riders
1,ipl-2017-1078425,kings-xi-punjab-vs-kolkata-knight-riders-49th-match-1082639,Ankit Rajpoot,2,0,17,0,8.50,4,3,0,0,0,Kolkata Knight Riders
1,ipl-2017-1078425,kings-xi-punjab-vs-kolkata-knight-riders-49th-match-1082639,Kuldeep Yadav,3,0,34,2,11.33,4,0,3,1,0,Kolkata Knight Riders
2,ipl-2017-1078425,kings-xi-punjab-vs-kolkata-knight-riders-49th-match-1082639,Sandeep Sharma,4,0,31,0,7.75,6,4,0,0,0,Kings XI Punjab
2,ipl-2017-1078425,kings-xi-punjab-vs-kolkata-knight-riders-49th-match-1082639,Matt Henry,3,0,31,1,10.33,5,4,1,0,0,Kings XI Punjab
2,ipl-2017-1078425,kings-xi-punjab-vs-kolkata-knight-riders-49th-match-1082639,Mohit Sharma,3,0,24,2,8.00,8,3,1,0,0,Kings XI Punjab
2,ipl-2017-1078425,kings-xi-punjab-vs-kolkata-knight-riders-49th-match-1082639,Axar Patel,4,0,28,0,7.00,9,2,1,0,0,Kings XI Punjab
2,ipl-2017-1078425,kings-xi-punjab-vs-kolkata-knight-riders-49th-match-1082639,Rahul Tewatia,4,0,18,2,4.50,10,1,0,1,0,Kings XI Punjab
2,ipl-2017-1078425,kings-xi-punjab-vs-kolkata-knight-riders-49th-match-1082639,Swapnil Singh,2,0,19,0,9.50,2,0,1,1,0,Kings XI Punjab
