innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2017-1078425,kings-xi-punjab-vs-royal-challengers-bangalore-8th-match-1082598,Axar Patel,4,0,12,1,3.00,13,0,0,0,0,Kings XI Punjab
1,ipl-2017-1078425,kings-xi-punjab-vs-royal-challengers-bangalore-8th-match-1082598,Sandeep Sharma,4,0,26,1,6.50,15,2,2,1,0,Kings XI Punjab
1,ipl-2017-1078425,kings-xi-punjab-vs-royal-challengers-bangalore-8th-match-1082598,Mohit Sharma,4,0,47,0,11.75,10,2,5,0,0,Kings XI Punjab
1,ipl-2017-1078425,kings-xi-punjab-vs-royal-challengers-bangalore-8th-match-1082598,Varun Aaron,4,0,21,2,5.25,12,1,1,0,0,Kings XI Punjab
1,ipl-2017-1078425,kings-xi-punjab-vs-royal-challengers-bangalore-8th-match-1082598,T Natarajan,1,0,13,0,13.00,2,1,1,1,0,Kings XI Punjab
1,ipl-2017-1078425,kings-xi-punjab-vs-royal-challengers-bangalore-8th-match-1082598,Marcus Stoinis,3,0,28,0,9.33,2,0,2,1,0,Kings XI Punjab
2,ipl-2017-1078425,kings-xi-punjab-vs-royal-challengers-bangalore-8th-match-1082598,Billy Stanlake,4,0,41,0,10.25,5,2,3,1,0,Royal Challengers Bangalore
2,ipl-2017-1078425,kings-xi-punjab-vs-royal-challengers-bangalore-8th-match-1082598,Iqbal Abdulla,2,0,19,0,9.50,3,1,1,1,0,Royal Challengers Bangalore
2,ipl-2017-1078425,kings-xi-punjab-vs-royal-challengers-bangalore-8th-match-1082598,Shane Watson,2,0,28,0,14.00,1,5,0,0,0,Royal Challengers Bangalore
2,ipl-2017-1078425,kings-xi-punjab-vs-royal-challengers-bangalore-8th-match-1082598,Tymal Mills,2,0,22,1,11.00,6,2,2,0,0,Royal Challengers Bangalore
2,ipl-2017-1078425,kings-xi-punjab-vs-royal-challengers-bangalore-8th-match-1082598,Yuzvendra Chahal,3.3,0,29,1,8.28,8,0,3,0,0,Royal Challengers Bangalore
2,ipl-2017-1078425,kings-xi-punjab-vs-royal-challengers-bangalore-8th-match-1082598,Pawan Negi,1,0,7,0,7.00,2,1,0,0,0,Royal Challengers Bangalore
