innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2017-1078425,delhi-daredevils-vs-rising-pune-supergiant-52nd-match-1082642,Jaydev Unadkat,4,0,29,2,7.25,10,2,1,0,0,Rising Pune Supergiant
1,ipl-2017-1078425,delhi-daredevils-vs-rising-pune-supergiant-52nd-match-1082642,Shardul Thakur,3,0,35,0,11.66,7,3,2,0,0,Rising Pune Supergiant
1,ipl-2017-1078425,delhi-daredevils-vs-rising-pune-supergiant-52nd-match-1082642,Washington Sundar,3,0,23,1,7.66,7,2,1,0,0,Rising Pune Supergiant
1,ipl-2017-1078425,delhi-daredevils-vs-rising-pune-supergiant-52nd-match-1082642,Ben Stokes,4,0,31,2,7.75,11,3,1,3,0,Rising Pune Supergiant
1,ipl-2017-1078425,delhi-daredevils-vs-rising-pune-supergiant-52nd-match-1082642,Adam Zampa,4,0,29,1,7.25,9,2,1,1,0,Rising Pune Supergiant
1,ipl-2017-1078425,delhi-daredevils-vs-rising-pune-supergiant-52nd-match-1082642,Dan Christian,2,0,18,1,9.00,1,2,0,0,0,Rising Pune Supergiant
2,ipl-2017-1078425,delhi-daredevils-vs-rising-pune-supergiant-52nd-match-1082642,Zaheer Khan,4,0,25,2,6.25,7,2,0,1,0,Delhi Daredevils
2,ipl-2017-1078425,delhi-daredevils-vs-rising-pune-supergiant-52nd-match-1082642,Mohammed Shami,4,0,37,2,9.25,7,3,1,2,0,Delhi Daredevils
2,ipl-2017-1078425,delhi-daredevils-vs-rising-pune-supergiant-52nd-match-1082642,Shahbaz Nadeem,3,0,21,1,7.00,11,3,1,0,0,Delhi Daredevils
2,ipl-2017-1078425,delhi-daredevils-vs-rising-pune-supergiant-52nd-match-1082642,Amit Mishra,3,0,26,0,8.66,4,2,1,1,0,Delhi Daredevils
2,ipl-2017-1078425,delhi-daredevils-vs-rising-pune-supergiant-52nd-match-1082642,Pat Cummins,4,0,31,1,7.75,12,2,2,1,0,Delhi Daredevils
2,ipl-2017-1078425,delhi-daredevils-vs-rising-pune-supergiant-52nd-match-1082642,Marlon Samuels,1,0,12,0,12.00,2,1,1,0,0,Delhi Daredevils
2,ipl-2017-1078425,delhi-daredevils-vs-rising-pune-supergiant-52nd-match-1082642,Corey Anderson,1,0,4,0,4.00,3,0,0,0,0,Delhi Daredevils
