innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2017-1078425,kolkata-knight-riders-vs-mumbai-indians-54th-match-1082644,Saurabh Tiwary,run out (Yadav),52,43,77,9,0,120.93,Mumbai Indians
1,ipl-2017-1078425,kolkata-knight-riders-vs-mumbai-indians-54th-match-1082644,Lendl Simmons,c Narine b Boult,0,5,11,0,0,0.00,Mumbai Indians
1,ipl-2017-1078425,kolkata-knight-riders-vs-mumbai-indians-54th-match-1082644,Rohit Sharma (c),lbw b Rajpoot,27,21,27,4,1,128.57,Mumbai Indians
1,ipl-2017-1078425,kolkata-knight-riders-vs-mumbai-indians-54th-match-1082644,Ambati Rayudu,st Uthappa b Kuldeep Yadav,63,37,50,6,3,170.27,Mumbai Indians
1,ipl-2017-1078425,kolkata-knight-riders-vs-mumbai-indians-54th-match-1082644,Kieron Pollard,c Pathan b Boult,13,11,18,0,1,118.18,Mumbai Indians
1,ipl-2017-1078425,kolkata-knight-riders-vs-mumbai-indians-54th-match-1082644,Hardik Pandya,not out ,1,2,8,0,0,50.00,Mumbai Indians
1,ipl-2017-1078425,kolkata-knight-riders-vs-mumbai-indians-54th-match-1082644,Krunal Pandya,not out ,0,1,2,0,0,0.00,Mumbai Indians
2,ipl-2017-1078425,kolkata-knight-riders-vs-mumbai-indians-54th-match-1082644,Sunil Narine,c HH Pandya b Southee,0,4,4,0,0,0.00,Kolkata Knight Riders
2,ipl-2017-1078425,kolkata-knight-riders-vs-mumbai-indians-54th-match-1082644,Chris Lynn,c sub (J Suchith) b Vinay Kumar,26,14,33,3,2,185.71,Kolkata Knight Riders
2,ipl-2017-1078425,kolkata-knight-riders-vs-mumbai-indians-54th-match-1082644,Gautam Gambhir (c),c KV Sharma b Johnson,21,16,18,3,1,131.25,Kolkata Knight Riders
2,ipl-2017-1078425,kolkata-knight-riders-vs-mumbai-indians-54th-match-1082644,Robin Uthappa,c RG Sharma b KV Sharma,2,4,5,0,0,50.00,Kolkata Knight Riders
2,ipl-2017-1078425,kolkata-knight-riders-vs-mumbai-indians-54th-match-1082644,Manish Pandey,c sub (J Suchith) b HH Pandya,33,33,58,2,0,100.00,Kolkata Knight Riders
2,ipl-2017-1078425,kolkata-knight-riders-vs-mumbai-indians-54th-match-1082644,Yusuf Pathan,c HH Pandya b Vinay Kumar,20,7,14,0,3,285.71,Kolkata Knight Riders
2,ipl-2017-1078425,kolkata-knight-riders-vs-mumbai-indians-54th-match-1082644,Colin de Grandhomme, b HH Pandya,29,16,21,4,1,181.25,Kolkata Knight Riders
2,ipl-2017-1078425,kolkata-knight-riders-vs-mumbai-indians-54th-match-1082644,Kuldeep Yadav,c Rayudu b Southee,16,15,24,2,0,106.66,Kolkata Knight Riders
2,ipl-2017-1078425,kolkata-knight-riders-vs-mumbai-indians-54th-match-1082644,Umesh Yadav,not out ,4,4,14,0,0,100.00,Kolkata Knight Riders
2,ipl-2017-1078425,kolkata-knight-riders-vs-mumbai-indians-54th-match-1082644,Trent Boult,not out ,5,8,7,0,0,62.50,Kolkata Knight Riders
