innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2017-1078425,gujarat-lions-vs-rising-pune-supergiant-13th-match-1082603,Praveen Kumar,4,0,51,1,12.75,9,5,3,3,0,Gujarat Lions
1,ipl-2017-1078425,gujarat-lions-vs-rising-pune-supergiant-13th-match-1082603,Basil Thampi,3,0,21,0,7.00,7,3,0,0,0,Gujarat Lions
1,ipl-2017-1078425,gujarat-lions-vs-rising-pune-supergiant-13th-match-1082603,Shadab Jakati,2,0,22,0,11.00,2,2,1,0,0,Gujarat Lions
1,ipl-2017-1078425,gujarat-lions-vs-rising-pune-supergiant-13th-match-1082603,Andrew Tye,4,0,17,5,4.25,11,0,0,1,0,Gujarat Lions
1,ipl-2017-1078425,gujarat-lions-vs-rising-pune-supergiant-13th-match-1082603,Ravindra Jadeja,4,0,40,1,10.00,3,3,2,0,0,Gujarat Lions
1,ipl-2017-1078425,gujarat-lions-vs-rising-pune-supergiant-13th-match-1082603,Dwayne Smith,2,0,10,1,5.00,6,1,0,0,0,Gujarat Lions
1,ipl-2017-1078425,gujarat-lions-vs-rising-pune-supergiant-13th-match-1082603,Suresh Raina,1,0,9,0,9.00,0,1,0,0,0,Gujarat Lions
2,ipl-2017-1078425,gujarat-lions-vs-rising-pune-supergiant-13th-match-1082603,Ankit Sharma,1,0,16,0,16.00,1,2,1,0,0,Rising Pune Supergiant
2,ipl-2017-1078425,gujarat-lions-vs-rising-pune-supergiant-13th-match-1082603,Lockie Ferguson,4,0,44,0,11.00,10,4,3,2,0,Rising Pune Supergiant
2,ipl-2017-1078425,gujarat-lions-vs-rising-pune-supergiant-13th-match-1082603,Shardul Thakur,3,0,14,1,4.66,9,1,0,1,0,Rising Pune Supergiant
2,ipl-2017-1078425,gujarat-lions-vs-rising-pune-supergiant-13th-match-1082603,Ben Stokes,3,0,18,0,6.00,8,2,0,1,0,Rising Pune Supergiant
2,ipl-2017-1078425,gujarat-lions-vs-rising-pune-supergiant-13th-match-1082603,Imran Tahir,4,0,53,1,13.25,6,8,2,0,0,Rising Pune Supergiant
2,ipl-2017-1078425,gujarat-lions-vs-rising-pune-supergiant-13th-match-1082603,Rahul Chahar,3,0,26,1,8.66,8,3,1,0,0,Rising Pune Supergiant
