innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2017-1078425,gujarat-lions-vs-royal-challengers-bangalore-20th-match-1082610,Chris Gayle,lbw b Basil Thampi,77,38,60,5,7,202.63,Royal Challengers Bangalore
1,ipl-2017-1078425,gujarat-lions-vs-royal-challengers-bangalore-20th-match-1082610,Virat Kohli (c),c Smith b Kulkarni,64,50,74,7,1,128.00,Royal Challengers Bangalore
1,ipl-2017-1078425,gujarat-lions-vs-royal-challengers-bangalore-20th-match-1082610,Travis Head,not out ,30,16,34,2,1,187.50,Royal Challengers Bangalore
1,ipl-2017-1078425,gujarat-lions-vs-royal-challengers-bangalore-20th-match-1082610,Kedar Jadhav,not out ,38,16,20,5,2,237.50,Royal Challengers Bangalore
2,ipl-2017-1078425,gujarat-lions-vs-royal-challengers-bangalore-20th-match-1082610,Dwayne Smith,c Mandeep Singh b Chahal,1,4,5,0,0,25.00,Gujarat Lions
2,ipl-2017-1078425,gujarat-lions-vs-royal-challengers-bangalore-20th-match-1082610,Brendon McCullum,c Milne b Chahal,72,44,77,2,7,163.63,Gujarat Lions
2,ipl-2017-1078425,gujarat-lions-vs-royal-challengers-bangalore-20th-match-1082610,Suresh Raina (c),c Watson b Chahal,23,8,12,2,2,287.50,Gujarat Lions
2,ipl-2017-1078425,gujarat-lions-vs-royal-challengers-bangalore-20th-match-1082610,Aaron Finch,st Jadhav b Negi,19,15,29,2,1,126.66,Gujarat Lions
2,ipl-2017-1078425,gujarat-lions-vs-royal-challengers-bangalore-20th-match-1082610,Dinesh Karthik,c Kohli b Aravind,1,4,8,0,0,25.00,Gujarat Lions
2,ipl-2017-1078425,gujarat-lions-vs-royal-challengers-bangalore-20th-match-1082610,Ravindra Jadeja,run out (Negi/Jadhav),23,22,34,2,0,104.54,Gujarat Lions
2,ipl-2017-1078425,gujarat-lions-vs-royal-challengers-bangalore-20th-match-1082610,Ishan Kishan,c Chahal b Milne,39,16,25,2,4,243.75,Gujarat Lions
2,ipl-2017-1078425,gujarat-lions-vs-royal-challengers-bangalore-20th-match-1082610,Andrew Tye,not out ,6,6,12,0,0,100.00,Gujarat Lions
2,ipl-2017-1078425,gujarat-lions-vs-royal-challengers-bangalore-20th-match-1082610,Basil Thampi,not out ,0,1,1,0,0,0.00,Gujarat Lions
