innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2017-1078425,delhi-daredevils-vs-gujarat-lions-42nd-match-1082632,Shahbaz Nadeem,2,0,28,0,14.00,3,3,2,0,0,Delhi Daredevils
1,ipl-2017-1078425,delhi-daredevils-vs-gujarat-lions-42nd-match-1082632,Kagiso Rabada,4,0,28,2,7.00,11,2,1,0,0,Delhi Daredevils
1,ipl-2017-1078425,delhi-daredevils-vs-gujarat-lions-42nd-match-1082632,Pat Cummins,4,0,30,2,7.50,9,4,0,0,0,Delhi Daredevils
1,ipl-2017-1078425,delhi-daredevils-vs-gujarat-lions-42nd-match-1082632,Mohammed Shami,3,0,40,0,13.33,4,5,2,0,0,Delhi Daredevils
1,ipl-2017-1078425,delhi-daredevils-vs-gujarat-lions-42nd-match-1082632,Amit Mishra,2,0,23,0,11.50,1,2,1,0,0,Delhi Daredevils
1,ipl-2017-1078425,delhi-daredevils-vs-gujarat-lions-42nd-match-1082632,Marlon Samuels,2,0,22,0,11.00,3,0,2,0,0,Delhi Daredevils
1,ipl-2017-1078425,delhi-daredevils-vs-gujarat-lions-42nd-match-1082632,Corey Anderson,3,0,36,1,12.00,3,0,3,4,0,Delhi Daredevils
2,ipl-2017-1078425,delhi-daredevils-vs-gujarat-lions-42nd-match-1082632,Pradeep Sangwan,4,0,43,1,10.75,11,3,4,1,0,Gujarat Lions
2,ipl-2017-1078425,delhi-daredevils-vs-gujarat-lions-42nd-match-1082632,Basil Thampi,4,0,40,1,10.00,9,0,4,3,0,Gujarat Lions
2,ipl-2017-1078425,delhi-daredevils-vs-gujarat-lions-42nd-match-1082632,James Faulkner,2.3,0,35,0,14.00,5,1,4,1,0,Gujarat Lions
2,ipl-2017-1078425,delhi-daredevils-vs-gujarat-lions-42nd-match-1082632,Suresh Raina,2,0,24,0,12.00,3,1,2,0,0,Gujarat Lions
2,ipl-2017-1078425,delhi-daredevils-vs-gujarat-lions-42nd-match-1082632,Ankit Soni,2,0,26,0,13.00,2,0,3,0,0,Gujarat Lions
2,ipl-2017-1078425,delhi-daredevils-vs-gujarat-lions-42nd-match-1082632,Ravindra Jadeja,2,0,28,1,14.00,4,1,3,0,0,Gujarat Lions
2,ipl-2017-1078425,delhi-daredevils-vs-gujarat-lions-42nd-match-1082632,Dwayne Smith,1,0,11,0,11.00,1,2,0,0,0,Gujarat Lions
