innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2017-1078425,sunrisers-hyderabad-vs-rising-pune-supergiant-44th-match-1082634,Bhuvneshwar Kumar,4,0,39,0,9.75,5,2,2,2,0,Sunrisers Hyderabad
1,ipl-2017-1078425,sunrisers-hyderabad-vs-rising-pune-supergiant-44th-match-1082634,Ashish Nehra,1.1,0,5,0,4.28,4,0,0,1,0,Sunrisers Hyderabad
1,ipl-2017-1078425,sunrisers-hyderabad-vs-rising-pune-supergiant-44th-match-1082634,Siddarth Kaul,4,0,29,4,7.25,9,3,0,1,0,Sunrisers Hyderabad
1,ipl-2017-1078425,sunrisers-hyderabad-vs-rising-pune-supergiant-44th-match-1082634,Rashid Khan,4,0,18,1,4.50,9,0,0,0,0,Sunrisers Hyderabad
1,ipl-2017-1078425,sunrisers-hyderabad-vs-rising-pune-supergiant-44th-match-1082634,Moises Henriques,2.5,0,15,0,5.29,7,0,1,0,0,Sunrisers Hyderabad
1,ipl-2017-1078425,sunrisers-hyderabad-vs-rising-pune-supergiant-44th-match-1082634,Bipul Sharma,4,0,39,1,9.75,5,0,3,0,0,Sunrisers Hyderabad
2,ipl-2017-1078425,sunrisers-hyderabad-vs-rising-pune-supergiant-44th-match-1082634,Jaydev Unadkat,4,1,30,5,7.50,12,2,2,0,0,Rising Pune Supergiant
2,ipl-2017-1078425,sunrisers-hyderabad-vs-rising-pune-supergiant-44th-match-1082634,Washington Sundar,3,0,19,0,6.33,9,3,0,0,0,Rising Pune Supergiant
2,ipl-2017-1078425,sunrisers-hyderabad-vs-rising-pune-supergiant-44th-match-1082634,Ben Stokes,4,0,30,3,7.50,11,2,1,1,0,Rising Pune Supergiant
2,ipl-2017-1078425,sunrisers-hyderabad-vs-rising-pune-supergiant-44th-match-1082634,Imran Tahir,4,0,24,1,6.00,11,1,1,1,0,Rising Pune Supergiant
2,ipl-2017-1078425,sunrisers-hyderabad-vs-rising-pune-supergiant-44th-match-1082634,Shardul Thakur,2,0,12,0,6.00,6,2,0,0,0,Rising Pune Supergiant
2,ipl-2017-1078425,sunrisers-hyderabad-vs-rising-pune-supergiant-44th-match-1082634,Dan Christian,3,0,21,0,7.00,6,1,1,0,0,Rising Pune Supergiant
