innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2017-1078425,rising-pune-supergiant-vs-kings-xi-punjab-55th-match-1082645,Jaydev Unadkat,3,1,12,2,4.00,14,1,1,0,0,Rising Pune Supergiant
1,ipl-2017-1078425,rising-pune-supergiant-vs-kings-xi-punjab-55th-match-1082645,Shardul Thakur,4,0,19,3,4.75,16,3,0,2,0,Rising Pune Supergiant
1,ipl-2017-1078425,rising-pune-supergiant-vs-kings-xi-punjab-55th-match-1082645,Ben Stokes,3,0,10,0,3.33,12,1,0,1,0,Rising Pune Supergiant
1,ipl-2017-1078425,rising-pune-supergiant-vs-kings-xi-punjab-55th-match-1082645,Adam Zampa,3.5,0,22,2,5.73,8,0,1,0,0,Rising Pune Supergiant
1,ipl-2017-1078425,rising-pune-supergiant-vs-kings-xi-punjab-55th-match-1082645,Dan Christian,2,0,10,2,5.00,4,0,0,0,0,Rising Pune Supergiant
2,ipl-2017-1078425,rising-pune-supergiant-vs-kings-xi-punjab-55th-match-1082645,Sandeep Sharma,2,0,12,0,6.00,5,1,0,1,0,Kings XI Punjab
2,ipl-2017-1078425,rising-pune-supergiant-vs-kings-xi-punjab-55th-match-1082645,Mohit Sharma,1,0,6,0,6.00,3,1,0,0,0,Kings XI Punjab
2,ipl-2017-1078425,rising-pune-supergiant-vs-kings-xi-punjab-55th-match-1082645,Ishant Sharma,1,0,12,0,12.00,1,2,0,0,0,Kings XI Punjab
2,ipl-2017-1078425,rising-pune-supergiant-vs-kings-xi-punjab-55th-match-1082645,Rahul Tewatia,3,0,14,0,4.66,10,0,1,0,0,Kings XI Punjab
2,ipl-2017-1078425,rising-pune-supergiant-vs-kings-xi-punjab-55th-match-1082645,Axar Patel,2,0,13,1,6.50,2,1,0,0,0,Kings XI Punjab
2,ipl-2017-1078425,rising-pune-supergiant-vs-kings-xi-punjab-55th-match-1082645,Swapnil Singh,1,0,6,0,6.00,1,0,0,0,0,Kings XI Punjab
2,ipl-2017-1078425,rising-pune-supergiant-vs-kings-xi-punjab-55th-match-1082645,Glenn Maxwell,2,0,15,0,7.50,3,0,1,0,0,Kings XI Punjab
