innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2017-1078425,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,Shikhar Dhawan, b McClenaghan,48,43,76,5,1,111.62,Sunrisers Hyderabad
1,ipl-2017-1078425,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,David Warner (c),c Patel b Harbhajan Singh,49,34,53,7,2,144.11,Sunrisers Hyderabad
1,ipl-2017-1078425,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,Deepak Hooda,c Pollard b Harbhajan Singh,9,9,14,1,0,100.00,Sunrisers Hyderabad
1,ipl-2017-1078425,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,Yuvraj Singh, b HH Pandya,5,7,16,1,0,71.42,Sunrisers Hyderabad
1,ipl-2017-1078425,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,Ben Cutting, b Bumrah,20,10,21,4,0,200.00,Sunrisers Hyderabad
1,ipl-2017-1078425,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,Naman Ojha,c Pollard b Bumrah,9,9,21,0,0,100.00,Sunrisers Hyderabad
1,ipl-2017-1078425,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,Vijay Shankar,c Rana b Malinga,1,2,3,0,0,50.00,Sunrisers Hyderabad
1,ipl-2017-1078425,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,Rashid Khan,c & b Bumrah,2,4,6,0,0,50.00,Sunrisers Hyderabad
1,ipl-2017-1078425,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,Bhuvneshwar Kumar,not out ,4,3,3,0,0,133.33,Sunrisers Hyderabad
1,ipl-2017-1078425,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,Ashish Nehra,not out ,0,0,1,0,0,-,Sunrisers Hyderabad
2,ipl-2017-1078425,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,Parthiv Patel,c Kumar b Hooda,39,24,45,7,0,162.50,Mumbai Indians
2,ipl-2017-1078425,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,Jos Buttler, b Nehra,14,11,14,3,0,127.27,Mumbai Indians
2,ipl-2017-1078425,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,Rohit Sharma (c),lbw b Rashid Khan,4,4,8,0,0,100.00,Mumbai Indians
2,ipl-2017-1078425,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,Nitish Rana, b Kumar,45,36,68,3,2,125.00,Mumbai Indians
2,ipl-2017-1078425,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,Kieron Pollard,c Dhawan b Kumar,11,11,21,0,1,100.00,Mumbai Indians
2,ipl-2017-1078425,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,Krunal Pandya,c Cutting b Kumar,37,20,19,3,3,185.00,Mumbai Indians
2,ipl-2017-1078425,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,Hardik Pandya,not out ,2,3,8,0,0,66.66,Mumbai Indians
2,ipl-2017-1078425,mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600,Harbhajan Singh,not out ,3,3,3,0,0,100.00,Mumbai Indians
