innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2017-1078425,delhi-daredevils-vs-kolkata-knight-riders-18th-match-1082608,Nathan Coulter-Nile,4,0,22,3,5.50,12,3,0,1,0,Kolkata Knight Riders
1,ipl-2017-1078425,delhi-daredevils-vs-kolkata-knight-riders-18th-match-1082608,Chris Woakes,4,0,31,1,7.75,5,4,0,0,0,Kolkata Knight Riders
1,ipl-2017-1078425,delhi-daredevils-vs-kolkata-knight-riders-18th-match-1082608,Umesh Yadav,4,0,53,1,13.25,7,7,3,0,0,Kolkata Knight Riders
1,ipl-2017-1078425,delhi-daredevils-vs-kolkata-knight-riders-18th-match-1082608,Sunil Narine,4,0,20,1,5.00,8,1,0,1,0,Kolkata Knight Riders
1,ipl-2017-1078425,delhi-daredevils-vs-kolkata-knight-riders-18th-match-1082608,Kuldeep Yadav,3,0,29,0,9.66,4,2,1,0,0,Kolkata Knight Riders
1,ipl-2017-1078425,delhi-daredevils-vs-kolkata-knight-riders-18th-match-1082608,Colin de Grandhomme,1,0,12,0,12.00,0,2,0,0,0,Kolkata Knight Riders
2,ipl-2017-1078425,delhi-daredevils-vs-kolkata-knight-riders-18th-match-1082608,Zaheer Khan,4,0,28,2,7.00,10,2,1,0,0,Delhi Daredevils
2,ipl-2017-1078425,delhi-daredevils-vs-kolkata-knight-riders-18th-match-1082608,Pat Cummins,4,0,39,2,9.75,6,6,0,1,0,Delhi Daredevils
2,ipl-2017-1078425,delhi-daredevils-vs-kolkata-knight-riders-18th-match-1082608,Chris Morris,4,0,30,1,7.50,6,3,0,0,0,Delhi Daredevils
2,ipl-2017-1078425,delhi-daredevils-vs-kolkata-knight-riders-18th-match-1082608,Amit Mishra,2.5,0,26,1,9.17,6,1,2,1,0,Delhi Daredevils
2,ipl-2017-1078425,delhi-daredevils-vs-kolkata-knight-riders-18th-match-1082608,Mohammed Shami,3,0,28,0,9.33,5,1,1,2,0,Delhi Daredevils
2,ipl-2017-1078425,delhi-daredevils-vs-kolkata-knight-riders-18th-match-1082608,Angelo Mathews,2,0,15,0,7.50,3,0,1,0,0,Delhi Daredevils
