innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2017-1078425,rising-pune-supergiant-vs-kolkata-knight-riders-30th-match-1082620,Umesh Yadav,3,0,28,1,9.33,8,3,1,3,0,Kolkata Knight Riders
1,ipl-2017-1078425,rising-pune-supergiant-vs-kolkata-knight-riders-30th-match-1082620,Chris Woakes,3,0,38,0,12.66,3,2,3,1,0,Kolkata Knight Riders
1,ipl-2017-1078425,rising-pune-supergiant-vs-kolkata-knight-riders-30th-match-1082620,Sunil Narine,4,0,34,1,8.50,6,5,0,1,0,Kolkata Knight Riders
1,ipl-2017-1078425,rising-pune-supergiant-vs-kolkata-knight-riders-30th-match-1082620,Colin de Grandhomme,2,0,14,0,7.00,2,1,0,0,0,Kolkata Knight Riders
1,ipl-2017-1078425,rising-pune-supergiant-vs-kolkata-knight-riders-30th-match-1082620,Piyush Chawla,4,0,36,1,9.00,6,3,1,0,0,Kolkata Knight Riders
1,ipl-2017-1078425,rising-pune-supergiant-vs-kolkata-knight-riders-30th-match-1082620,Kuldeep Yadav,4,0,31,2,7.75,8,2,1,0,0,Kolkata Knight Riders
2,ipl-2017-1078425,rising-pune-supergiant-vs-kolkata-knight-riders-30th-match-1082620,Jaydev Unadkat,3,0,26,1,8.66,6,4,0,1,0,Rising Pune Supergiant
2,ipl-2017-1078425,rising-pune-supergiant-vs-kolkata-knight-riders-30th-match-1082620,Shardul Thakur,3.1,0,31,0,9.78,7,4,0,2,0,Rising Pune Supergiant
2,ipl-2017-1078425,rising-pune-supergiant-vs-kolkata-knight-riders-30th-match-1082620,Washington Sundar,3,0,32,0,10.66,7,3,2,0,0,Rising Pune Supergiant
2,ipl-2017-1078425,rising-pune-supergiant-vs-kolkata-knight-riders-30th-match-1082620,Dan Christian,4,0,31,1,7.75,7,2,1,2,0,Rising Pune Supergiant
2,ipl-2017-1078425,rising-pune-supergiant-vs-kolkata-knight-riders-30th-match-1082620,Imran Tahir,4,0,48,0,12.00,4,2,4,0,0,Rising Pune Supergiant
2,ipl-2017-1078425,rising-pune-supergiant-vs-kolkata-knight-riders-30th-match-1082620,Rahul Tripathi,1,0,12,0,12.00,0,2,0,0,0,Rising Pune Supergiant
