innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2017-1078425,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,Ashok Dinda,3,0,36,0,12.00,7,4,2,2,0,Rising Pune Supergiant
1,ipl-2017-1078425,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,Deepak Chahar,3,0,35,1,11.66,4,6,0,2,0,Rising Pune Supergiant
1,ipl-2017-1078425,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,Ben Stokes,4,0,41,0,10.25,7,4,2,0,0,Rising Pune Supergiant
1,ipl-2017-1078425,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,Imran Tahir,4,0,24,1,6.00,8,0,1,1,0,Rising Pune Supergiant
1,ipl-2017-1078425,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,Adam Zampa,4,0,45,1,11.25,8,3,3,0,0,Rising Pune Supergiant
1,ipl-2017-1078425,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,Rajat Bhatia,2,0,21,0,10.50,1,0,2,0,0,Rising Pune Supergiant
2,ipl-2017-1078425,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,Shahbaz Nadeem,4,0,23,1,5.75,10,1,1,1,0,Delhi Daredevils
2,ipl-2017-1078425,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,Pat Cummins,3.1,0,24,2,7.57,7,0,2,1,0,Delhi Daredevils
2,ipl-2017-1078425,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,Zaheer Khan,3,0,20,3,6.66,8,2,0,1,0,Delhi Daredevils
2,ipl-2017-1078425,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,Chris Morris,2,0,19,1,9.50,5,3,0,1,0,Delhi Daredevils
2,ipl-2017-1078425,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,Corey Anderson,1,0,10,0,10.00,2,0,1,0,0,Delhi Daredevils
2,ipl-2017-1078425,rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599,Amit Mishra,3,0,11,3,3.66,10,1,0,0,0,Delhi Daredevils
