innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2021-1249214,mumbai-indians-vs-delhi-capitals-46th-match-1254112,Rohit Sharma (c),c Rabada b Avesh Khan,7,10,10,1,0,70.00,Mumbai Indians
1,ipl-2021-1249214,mumbai-indians-vs-delhi-capitals-46th-match-1254112,Quinton de Kock,c Nortje b Patel,19,18,32,1,1,105.55,Mumbai Indians
1,ipl-2021-1249214,mumbai-indians-vs-delhi-capitals-46th-match-1254112,Suryakumar Yadav,c Rabada b Patel,33,26,40,2,2,126.92,Mumbai Indians
1,ipl-2021-1249214,mumbai-indians-vs-delhi-capitals-46th-match-1254112,Saurabh Tiwary,c Pant b Patel,15,18,29,1,0,83.33,Mumbai Indians
1,ipl-2021-1249214,mumbai-indians-vs-delhi-capitals-46th-match-1254112,Kieron Pollard, b Nortje,6,9,20,0,0,66.66,Mumbai Indians
1,ipl-2021-1249214,mumbai-indians-vs-delhi-capitals-46th-match-1254112,Hardik Pandya, b Avesh Khan,17,18,31,2,0,94.44,Mumbai Indians
1,ipl-2021-1249214,mumbai-indians-vs-delhi-capitals-46th-match-1254112,Krunal Pandya,not out ,13,15,32,1,1,86.66,Mumbai Indians
1,ipl-2021-1249214,mumbai-indians-vs-delhi-capitals-46th-match-1254112,Nathan Coulter-Nile, b Avesh Khan,1,2,4,0,0,50.00,Mumbai Indians
1,ipl-2021-1249214,mumbai-indians-vs-delhi-capitals-46th-match-1254112,Jayant Yadav,c Smith b Ashwin,11,4,5,1,1,275.00,Mumbai Indians
1,ipl-2021-1249214,mumbai-indians-vs-delhi-capitals-46th-match-1254112,Jasprit Bumrah,not out ,1,1,3,0,0,100.00,Mumbai Indians
2,ipl-2021-1249214,mumbai-indians-vs-delhi-capitals-46th-match-1254112,Prithvi Shaw,lbw b KH Pandya,6,7,15,1,0,85.71,Delhi Capitals
2,ipl-2021-1249214,mumbai-indians-vs-delhi-capitals-46th-match-1254112,Shikhar Dhawan,run out (Pollard),8,7,11,0,1,114.28,Delhi Capitals
2,ipl-2021-1249214,mumbai-indians-vs-delhi-capitals-46th-match-1254112,Steven Smith, b Coulter-Nile,9,8,14,0,1,112.50,Delhi Capitals
2,ipl-2021-1249214,mumbai-indians-vs-delhi-capitals-46th-match-1254112,Rishabh Pant (c)†,c HH Pandya b J Yadav,26,22,29,3,1,118.18,Delhi Capitals
2,ipl-2021-1249214,mumbai-indians-vs-delhi-capitals-46th-match-1254112,Shreyas Iyer,not out ,33,33,79,2,0,100.00,Delhi Capitals
2,ipl-2021-1249214,mumbai-indians-vs-delhi-capitals-46th-match-1254112,Axar Patel,lbw b Boult,9,9,17,1,0,100.00,Delhi Capitals
2,ipl-2021-1249214,mumbai-indians-vs-delhi-capitals-46th-match-1254112,Shimron Hetmyer,c Sharma b Bumrah,15,8,10,2,0,187.50,Delhi Capitals
2,ipl-2021-1249214,mumbai-indians-vs-delhi-capitals-46th-match-1254112,Ravichandran Ashwin,not out ,20,21,33,0,1,95.23,Delhi Capitals
