innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2021-1249214,chennai-super-kings-vs-kolkata-knight-riders-38th-match-1254098,Shubman Gill,run out (Rayudu),9,5,8,2,0,180.00,Kolkata Knight Riders
1,ipl-2021-1249214,chennai-super-kings-vs-kolkata-knight-riders-38th-match-1254098,Venkatesh Iyer,c Dhoni b Thakur,18,15,32,3,0,120.00,Kolkata Knight Riders
1,ipl-2021-1249214,chennai-super-kings-vs-kolkata-knight-riders-38th-match-1254098,Rahul Tripathi, b Jadeja,45,33,56,4,1,136.36,Kolkata Knight Riders
1,ipl-2021-1249214,chennai-super-kings-vs-kolkata-knight-riders-38th-match-1254098,Eoin Morgan (c),c du Plessis b Hazlewood,8,14,18,0,0,57.14,Kolkata Knight Riders
1,ipl-2021-1249214,chennai-super-kings-vs-kolkata-knight-riders-38th-match-1254098,Nitish Rana,not out ,37,27,58,3,1,137.03,Kolkata Knight Riders
1,ipl-2021-1249214,chennai-super-kings-vs-kolkata-knight-riders-38th-match-1254098,Andre Russell, b Thakur,20,15,24,2,1,133.33,Kolkata Knight Riders
1,ipl-2021-1249214,chennai-super-kings-vs-kolkata-knight-riders-38th-match-1254098,Dinesh Karthik,c Dhoni b Hazlewood,26,11,20,3,1,236.36,Kolkata Knight Riders
1,ipl-2021-1249214,chennai-super-kings-vs-kolkata-knight-riders-38th-match-1254098,Sunil Narine,not out ,0,1,4,0,0,0.00,Kolkata Knight Riders
2,ipl-2021-1249214,chennai-super-kings-vs-kolkata-knight-riders-38th-match-1254098,Ruturaj Gaikwad,c Morgan b Russell,40,28,38,2,3,142.85,Chennai Super Kings
2,ipl-2021-1249214,chennai-super-kings-vs-kolkata-knight-riders-38th-match-1254098,Faf du Plessis,c Ferguson b Prasidh Krishna,43,30,53,7,0,143.33,Chennai Super Kings
2,ipl-2021-1249214,chennai-super-kings-vs-kolkata-knight-riders-38th-match-1254098,Moeen Ali,c Iyer b Ferguson,32,28,45,2,1,114.28,Chennai Super Kings
2,ipl-2021-1249214,chennai-super-kings-vs-kolkata-knight-riders-38th-match-1254098,Ambati Rayudu, b Narine,10,9,14,1,0,111.11,Chennai Super Kings
2,ipl-2021-1249214,chennai-super-kings-vs-kolkata-knight-riders-38th-match-1254098,Suresh Raina,run out (Tripathi/Varun),11,7,19,1,0,157.14,Chennai Super Kings
2,ipl-2021-1249214,chennai-super-kings-vs-kolkata-knight-riders-38th-match-1254098,MS Dhoni (c)†, b Varun,1,4,8,0,0,25.00,Chennai Super Kings
2,ipl-2021-1249214,chennai-super-kings-vs-kolkata-knight-riders-38th-match-1254098,Ravindra Jadeja,lbw b Narine,22,8,21,2,2,275.00,Chennai Super Kings
2,ipl-2021-1249214,chennai-super-kings-vs-kolkata-knight-riders-38th-match-1254098,Sam Curran,c sub (KL Nagarkoti) b Narine,4,4,13,0,0,100.00,Chennai Super Kings
2,ipl-2021-1249214,chennai-super-kings-vs-kolkata-knight-riders-38th-match-1254098,Shardul Thakur,not out ,3,2,7,0,0,150.00,Chennai Super Kings
2,ipl-2021-1249214,chennai-super-kings-vs-kolkata-knight-riders-38th-match-1254098,Deepak Chahar,not out ,1,1,2,0,0,100.00,Chennai Super Kings
