innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2021-1249214,delhi-capitals-vs-chennai-super-kings-qualifier-1-1254114,Deepak Chahar,3,0,26,0,8.66,5,4,0,1,0,Chennai Super Kings
1,ipl-2021-1249214,delhi-capitals-vs-chennai-super-kings-qualifier-1-1254114,Josh Hazlewood,4,0,29,2,7.25,13,4,1,0,0,Chennai Super Kings
1,ipl-2021-1249214,delhi-capitals-vs-chennai-super-kings-qualifier-1-1254114,Shardul Thakur,3,0,36,0,12.00,5,1,3,2,0,Chennai Super Kings
1,ipl-2021-1249214,delhi-capitals-vs-chennai-super-kings-qualifier-1-1254114,Ravindra Jadeja,3,0,23,1,7.66,4,3,0,0,0,Chennai Super Kings
1,ipl-2021-1249214,delhi-capitals-vs-chennai-super-kings-qualifier-1-1254114,Moeen Ali,4,0,27,1,6.75,5,0,1,1,0,Chennai Super Kings
1,ipl-2021-1249214,delhi-capitals-vs-chennai-super-kings-qualifier-1-1254114,Dwayne Bravo,3,0,31,1,10.33,4,3,1,2,0,Chennai Super Kings
2,ipl-2021-1249214,delhi-capitals-vs-chennai-super-kings-qualifier-1-1254114,Anrich Nortje,4,0,31,1,7.75,7,4,0,0,0,Delhi Capitals
2,ipl-2021-1249214,delhi-capitals-vs-chennai-super-kings-qualifier-1-1254114,Avesh Khan,4,0,47,1,11.75,8,5,3,1,0,Delhi Capitals
2,ipl-2021-1249214,delhi-capitals-vs-chennai-super-kings-qualifier-1-1254114,Kagiso Rabada,3,0,23,0,7.66,5,1,1,0,0,Delhi Capitals
2,ipl-2021-1249214,delhi-capitals-vs-chennai-super-kings-qualifier-1-1254114,Axar Patel,3,0,23,0,7.66,7,2,1,0,0,Delhi Capitals
2,ipl-2021-1249214,delhi-capitals-vs-chennai-super-kings-qualifier-1-1254114,Tom Curran,3.4,0,29,3,7.90,6,3,0,2,0,Delhi Capitals
2,ipl-2021-1249214,delhi-capitals-vs-chennai-super-kings-qualifier-1-1254114,Ravichandran Ashwin,2,0,19,0,9.50,0,2,0,0,0,Delhi Capitals
