innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2021-1249214,kolkata-knight-riders-vs-delhi-capitals-41st-match-1254092,Steven Smith, b Ferguson,39,34,64,4,0,114.70,Delhi Capitals
1,ipl-2021-1249214,kolkata-knight-riders-vs-delhi-capitals-41st-match-1254092,Shikhar Dhawan,c Iyer b Ferguson,24,20,29,5,0,120.00,Delhi Capitals
1,ipl-2021-1249214,kolkata-knight-riders-vs-delhi-capitals-41st-match-1254092,Shreyas Iyer, b Narine,1,5,8,0,0,20.00,Delhi Capitals
1,ipl-2021-1249214,kolkata-knight-riders-vs-delhi-capitals-41st-match-1254092,Rishabh Pant (c)†,run out (sub [KK Nair]/Karthik),39,36,71,3,0,108.33,Delhi Capitals
1,ipl-2021-1249214,kolkata-knight-riders-vs-delhi-capitals-41st-match-1254092,Shimron Hetmyer,c Southee b Iyer,4,5,10,0,0,80.00,Delhi Capitals
1,ipl-2021-1249214,kolkata-knight-riders-vs-delhi-capitals-41st-match-1254092,Lalit Yadav,lbw b Narine,0,3,6,0,0,0.00,Delhi Capitals
1,ipl-2021-1249214,kolkata-knight-riders-vs-delhi-capitals-41st-match-1254092,Axar Patel,c Ferguson b Iyer,0,5,7,0,0,0.00,Delhi Capitals
1,ipl-2021-1249214,kolkata-knight-riders-vs-delhi-capitals-41st-match-1254092,Ravichandran Ashwin,c Rana b Southee,9,8,23,1,0,112.50,Delhi Capitals
1,ipl-2021-1249214,kolkata-knight-riders-vs-delhi-capitals-41st-match-1254092,Kagiso Rabada,not out ,0,1,-,0,0,0.00,Delhi Capitals
1,ipl-2021-1249214,kolkata-knight-riders-vs-delhi-capitals-41st-match-1254092,Avesh Khan,run out (Karthik),5,3,-,1,0,166.66,Delhi Capitals
2,ipl-2021-1249214,kolkata-knight-riders-vs-delhi-capitals-41st-match-1254092,Shubman Gill,c Iyer b Rabada,30,33,46,1,2,90.90,Kolkata Knight Riders
2,ipl-2021-1249214,kolkata-knight-riders-vs-delhi-capitals-41st-match-1254092,Venkatesh Iyer, b Lalit Yadav,14,15,18,2,0,93.33,Kolkata Knight Riders
2,ipl-2021-1249214,kolkata-knight-riders-vs-delhi-capitals-41st-match-1254092,Rahul Tripathi,c Smith b Avesh Khan,9,5,8,0,1,180.00,Kolkata Knight Riders
2,ipl-2021-1249214,kolkata-knight-riders-vs-delhi-capitals-41st-match-1254092,Nitish Rana,not out ,36,27,64,2,2,133.33,Kolkata Knight Riders
2,ipl-2021-1249214,kolkata-knight-riders-vs-delhi-capitals-41st-match-1254092,Eoin Morgan (c),c Lalit Yadav b Ashwin,0,2,4,0,0,0.00,Kolkata Knight Riders
2,ipl-2021-1249214,kolkata-knight-riders-vs-delhi-capitals-41st-match-1254092,Dinesh Karthik, b Avesh Khan,12,14,17,2,0,85.71,Kolkata Knight Riders
2,ipl-2021-1249214,kolkata-knight-riders-vs-delhi-capitals-41st-match-1254092,Sunil Narine,c Patel b Nortje,21,10,17,1,2,210.00,Kolkata Knight Riders
2,ipl-2021-1249214,kolkata-knight-riders-vs-delhi-capitals-41st-match-1254092,Tim Southee, b Avesh Khan,3,5,7,0,0,60.00,Kolkata Knight Riders
2,ipl-2021-1249214,kolkata-knight-riders-vs-delhi-capitals-41st-match-1254092,Lockie Ferguson,not out ,0,0,3,0,0,-,Kolkata Knight Riders
