innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2021-1249214,rajasthan-royals-vs-sunrisers-hyderabad-28th-match-1254085,Jos Buttler, b Sandeep Sharma,124,64,95,11,8,193.75,Rajasthan Royals
1,ipl-2021-1249214,rajasthan-royals-vs-sunrisers-hyderabad-28th-match-1254085,Yashasvi Jaiswal,lbw b Rashid Khan,12,13,17,2,0,92.30,Rajasthan Royals
1,ipl-2021-1249214,rajasthan-royals-vs-sunrisers-hyderabad-28th-match-1254085,Sanju Samson (c)†,c Abdul Samad b Shankar,48,33,67,4,2,145.45,Rajasthan Royals
1,ipl-2021-1249214,rajasthan-royals-vs-sunrisers-hyderabad-28th-match-1254085,Riyan Parag,not out ,15,8,17,0,1,187.50,Rajasthan Royals
1,ipl-2021-1249214,rajasthan-royals-vs-sunrisers-hyderabad-28th-match-1254085,David Miller,not out ,7,3,5,0,1,233.33,Rajasthan Royals
2,ipl-2021-1249214,rajasthan-royals-vs-sunrisers-hyderabad-28th-match-1254085,Manish Pandey, b Mustafizur Rahman,31,20,32,3,2,155.00,Sunrisers Hyderabad
2,ipl-2021-1249214,rajasthan-royals-vs-sunrisers-hyderabad-28th-match-1254085,Jonny Bairstow,c Anuj Rawat b Tewatia,30,21,43,4,1,142.85,Sunrisers Hyderabad
2,ipl-2021-1249214,rajasthan-royals-vs-sunrisers-hyderabad-28th-match-1254085,Kane Williamson (c),c Morris b Kartik Tyagi,20,21,34,1,0,95.23,Sunrisers Hyderabad
2,ipl-2021-1249214,rajasthan-royals-vs-sunrisers-hyderabad-28th-match-1254085,Vijay Shankar,c Miller b Morris,8,8,13,1,0,100.00,Sunrisers Hyderabad
2,ipl-2021-1249214,rajasthan-royals-vs-sunrisers-hyderabad-28th-match-1254085,Kedar Jadhav, b Morris,19,19,35,0,1,100.00,Sunrisers Hyderabad
2,ipl-2021-1249214,rajasthan-royals-vs-sunrisers-hyderabad-28th-match-1254085,Mohammad Nabi,c Anuj Rawat b Mustafizur Rahman,17,5,8,1,2,340.00,Sunrisers Hyderabad
2,ipl-2021-1249214,rajasthan-royals-vs-sunrisers-hyderabad-28th-match-1254085,Abdul Samad,c Anuj Rawat b Morris,10,8,12,0,1,125.00,Sunrisers Hyderabad
2,ipl-2021-1249214,rajasthan-royals-vs-sunrisers-hyderabad-28th-match-1254085,Rashid Khan,c Morris b Mustafizur Rahman,0,2,7,0,0,0.00,Sunrisers Hyderabad
2,ipl-2021-1249214,rajasthan-royals-vs-sunrisers-hyderabad-28th-match-1254085,Bhuvneshwar Kumar,not out ,14,10,13,2,0,140.00,Sunrisers Hyderabad
2,ipl-2021-1249214,rajasthan-royals-vs-sunrisers-hyderabad-28th-match-1254085,Sandeep Sharma,not out ,8,6,10,1,0,133.33,Sunrisers Hyderabad
