innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2021-1249214,kolkata-knight-riders-vs-punjab-kings-45th-match-1254102,Venkatesh Iyer,c Hooda b Ravi Bishnoi,67,49,71,9,1,136.73,Kolkata Knight Riders
1,ipl-2021-1249214,kolkata-knight-riders-vs-punjab-kings-45th-match-1254102,Shubman Gill, b Arshdeep Singh,7,7,12,1,0,100.00,Kolkata Knight Riders
1,ipl-2021-1249214,kolkata-knight-riders-vs-punjab-kings-45th-match-1254102,Rahul Tripathi,c Hooda b Ravi Bishnoi,34,26,43,3,1,130.76,Kolkata Knight Riders
1,ipl-2021-1249214,kolkata-knight-riders-vs-punjab-kings-45th-match-1254102,Nitish Rana,c Agarwal b Arshdeep Singh,31,18,37,2,2,172.22,Kolkata Knight Riders
1,ipl-2021-1249214,kolkata-knight-riders-vs-punjab-kings-45th-match-1254102,Eoin Morgan (c),lbw b Mohammed Shami,2,2,9,0,0,100.00,Kolkata Knight Riders
1,ipl-2021-1249214,kolkata-knight-riders-vs-punjab-kings-45th-match-1254102,Dinesh Karthik, b Arshdeep Singh,11,11,28,0,0,100.00,Kolkata Knight Riders
1,ipl-2021-1249214,kolkata-knight-riders-vs-punjab-kings-45th-match-1254102,Tim Seifert,run out (Mohammed Shami),2,4,9,0,0,50.00,Kolkata Knight Riders
1,ipl-2021-1249214,kolkata-knight-riders-vs-punjab-kings-45th-match-1254102,Sunil Narine,not out ,3,3,8,0,0,100.00,Kolkata Knight Riders
2,ipl-2021-1249214,kolkata-knight-riders-vs-punjab-kings-45th-match-1254102,KL Rahul (c)†,c Shivam Mavi b Iyer,67,55,114,4,2,121.81,Punjab Kings
2,ipl-2021-1249214,kolkata-knight-riders-vs-punjab-kings-45th-match-1254102,Mayank Agarwal,c Morgan b Varun,40,27,44,3,3,148.14,Punjab Kings
2,ipl-2021-1249214,kolkata-knight-riders-vs-punjab-kings-45th-match-1254102,Nicholas Pooran,c Shivam Mavi b Varun,12,7,11,0,1,171.42,Punjab Kings
2,ipl-2021-1249214,kolkata-knight-riders-vs-punjab-kings-45th-match-1254102,Aiden Markram,c Shubman Gill b Narine,18,16,28,0,1,112.50,Punjab Kings
2,ipl-2021-1249214,kolkata-knight-riders-vs-punjab-kings-45th-match-1254102,Deepak Hooda,c Tripathi b Shivam Mavi,3,4,7,0,0,75.00,Punjab Kings
2,ipl-2021-1249214,kolkata-knight-riders-vs-punjab-kings-45th-match-1254102,M Shahrukh Khan,not out ,22,9,26,1,2,244.44,Punjab Kings
2,ipl-2021-1249214,kolkata-knight-riders-vs-punjab-kings-45th-match-1254102,Fabian Allen,not out ,0,0,2,0,0,-,Punjab Kings
