innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2021-1249214,chennai-super-kings-vs-delhi-capitals-2nd-match-1254059,Chris Woakes,3,0,18,2,6.00,11,3,0,0,0,Delhi Capitals
1,ipl-2021-1249214,chennai-super-kings-vs-delhi-capitals-2nd-match-1254059,Avesh Khan,4,0,23,2,5.75,11,3,0,1,0,Delhi Capitals
1,ipl-2021-1249214,chennai-super-kings-vs-delhi-capitals-2nd-match-1254059,Ravichandran Ashwin,4,0,47,1,11.75,9,4,4,0,0,Delhi Capitals
1,ipl-2021-1249214,chennai-super-kings-vs-delhi-capitals-2nd-match-1254059,Tom Curran,4,0,40,1,10.00,7,4,2,1,0,Delhi Capitals
1,ipl-2021-1249214,chennai-super-kings-vs-delhi-capitals-2nd-match-1254059,Amit Mishra,3,0,27,0,9.00,4,0,2,0,0,Delhi Capitals
1,ipl-2021-1249214,chennai-super-kings-vs-delhi-capitals-2nd-match-1254059,Marcus Stoinis,2,0,26,0,13.00,4,2,2,0,1,Delhi Capitals
2,ipl-2021-1249214,chennai-super-kings-vs-delhi-capitals-2nd-match-1254059,Deepak Chahar,4,0,36,0,9.00,8,5,1,0,0,Chennai Super Kings
2,ipl-2021-1249214,chennai-super-kings-vs-delhi-capitals-2nd-match-1254059,Sam Curran,2,0,24,0,12.00,2,3,1,0,0,Chennai Super Kings
2,ipl-2021-1249214,chennai-super-kings-vs-delhi-capitals-2nd-match-1254059,Shardul Thakur,3.4,0,53,2,14.45,6,11,0,2,0,Chennai Super Kings
2,ipl-2021-1249214,chennai-super-kings-vs-delhi-capitals-2nd-match-1254059,Ravindra Jadeja,2,0,16,0,8.00,2,0,1,0,0,Chennai Super Kings
2,ipl-2021-1249214,chennai-super-kings-vs-delhi-capitals-2nd-match-1254059,Moeen Ali,3,0,33,0,11.00,2,2,2,0,1,Chennai Super Kings
2,ipl-2021-1249214,chennai-super-kings-vs-delhi-capitals-2nd-match-1254059,Dwayne Bravo,4,0,28,1,7.00,7,3,0,1,0,Chennai Super Kings
