innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2021-1249214,chennai-super-kings-vs-punjab-kings-53rd-match-1254094,Ruturaj Gaikwad,c Shahrukh Khan b Arshdeep Singh,12,14,19,1,0,85.71,Chennai Super Kings
1,ipl-2021-1249214,chennai-super-kings-vs-punjab-kings-53rd-match-1254094,Faf du Plessis,c Rahul b Mohammed Shami,76,55,102,8,2,138.18,Chennai Super Kings
1,ipl-2021-1249214,chennai-super-kings-vs-punjab-kings-53rd-match-1254094,Moeen Ali,c Rahul b Arshdeep Singh,0,6,13,0,0,0.00,Chennai Super Kings
1,ipl-2021-1249214,chennai-super-kings-vs-punjab-kings-53rd-match-1254094,Robin Uthappa,c Harpreet Brar b Jordan,2,6,7,0,0,33.33,Chennai Super Kings
1,ipl-2021-1249214,chennai-super-kings-vs-punjab-kings-53rd-match-1254094,Ambati Rayudu,c Arshdeep Singh b Jordan,4,5,9,0,0,80.00,Chennai Super Kings
1,ipl-2021-1249214,chennai-super-kings-vs-punjab-kings-53rd-match-1254094,MS Dhoni (c)†, b Ravi Bishnoi,12,15,15,2,0,80.00,Chennai Super Kings
1,ipl-2021-1249214,chennai-super-kings-vs-punjab-kings-53rd-match-1254094,Ravindra Jadeja,not out ,15,17,44,1,0,88.23,Chennai Super Kings
1,ipl-2021-1249214,chennai-super-kings-vs-punjab-kings-53rd-match-1254094,Dwayne Bravo,not out ,4,2,3,1,0,200.00,Chennai Super Kings
2,ipl-2021-1249214,chennai-super-kings-vs-punjab-kings-53rd-match-1254094,KL Rahul (c)†,not out ,98,42,70,7,8,233.33,Punjab Kings
2,ipl-2021-1249214,chennai-super-kings-vs-punjab-kings-53rd-match-1254094,Mayank Agarwal,lbw b Thakur,12,12,26,2,0,100.00,Punjab Kings
2,ipl-2021-1249214,chennai-super-kings-vs-punjab-kings-53rd-match-1254094,Sarfaraz Khan,c du Plessis b Thakur,0,3,3,0,0,0.00,Punjab Kings
2,ipl-2021-1249214,chennai-super-kings-vs-punjab-kings-53rd-match-1254094,M Shahrukh Khan,c Bravo b Chahar,8,10,19,0,1,80.00,Punjab Kings
2,ipl-2021-1249214,chennai-super-kings-vs-punjab-kings-53rd-match-1254094,Aiden Markram,c Dhoni b Thakur,13,8,18,0,1,162.50,Punjab Kings
2,ipl-2021-1249214,chennai-super-kings-vs-punjab-kings-53rd-match-1254094,Moises Henriques,not out ,3,3,5,0,0,100.00,Punjab Kings
