innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2021-1249214,delhi-capitals-vs-kolkata-knight-riders-qualifier-2-1254116,Shakib Al Hasan,4,0,28,0,7.00,9,2,1,1,0,Kolkata Knight Riders
1,ipl-2021-1249214,delhi-capitals-vs-kolkata-knight-riders-qualifier-2-1254116,Lockie Ferguson,4,0,26,1,6.50,11,1,2,0,0,Kolkata Knight Riders
1,ipl-2021-1249214,delhi-capitals-vs-kolkata-knight-riders-qualifier-2-1254116,Sunil Narine,4,0,27,0,6.75,9,0,2,1,0,Kolkata Knight Riders
1,ipl-2021-1249214,delhi-capitals-vs-kolkata-knight-riders-qualifier-2-1254116,Varun Chakravarthy,4,0,26,2,6.50,7,2,0,0,1,Kolkata Knight Riders
1,ipl-2021-1249214,delhi-capitals-vs-kolkata-knight-riders-qualifier-2-1254116,Shivam Mavi,4,0,27,1,6.75,9,1,1,1,0,Kolkata Knight Riders
2,ipl-2021-1249214,delhi-capitals-vs-kolkata-knight-riders-qualifier-2-1254116,Anrich Nortje,4,0,31,2,7.75,10,2,1,1,0,Delhi Capitals
2,ipl-2021-1249214,delhi-capitals-vs-kolkata-knight-riders-qualifier-2-1254116,Ravichandran Ashwin,3.5,0,27,2,7.04,7,1,1,1,0,Delhi Capitals
2,ipl-2021-1249214,delhi-capitals-vs-kolkata-knight-riders-qualifier-2-1254116,Avesh Khan,4,0,22,1,5.50,9,1,0,0,0,Delhi Capitals
2,ipl-2021-1249214,delhi-capitals-vs-kolkata-knight-riders-qualifier-2-1254116,Axar Patel,4,0,32,0,8.00,8,0,3,1,0,Delhi Capitals
2,ipl-2021-1249214,delhi-capitals-vs-kolkata-knight-riders-qualifier-2-1254116,Kagiso Rabada,4,0,23,2,5.75,13,1,1,2,0,Delhi Capitals
