innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2021-1249214,delhi-capitals-vs-royal-challengers-bangalore-22nd-match-1254079,Virat Kohli (c), b Avesh Khan,12,11,22,2,0,109.09,Royal Challengers Bangalore
1,ipl-2021-1249214,delhi-capitals-vs-royal-challengers-bangalore-22nd-match-1254079,Devdutt Padikkal, b Sharma,17,14,24,3,0,121.42,Royal Challengers Bangalore
1,ipl-2021-1249214,delhi-capitals-vs-royal-challengers-bangalore-22nd-match-1254079,Rajat Patidar,c Smith b Patel,31,22,47,0,2,140.90,Royal Challengers Bangalore
1,ipl-2021-1249214,delhi-capitals-vs-royal-challengers-bangalore-22nd-match-1254079,Glenn Maxwell,c Smith b Mishra,25,20,21,1,2,125.00,Royal Challengers Bangalore
1,ipl-2021-1249214,delhi-capitals-vs-royal-challengers-bangalore-22nd-match-1254079,AB de Villiers,not out ,75,42,49,3,5,178.57,Royal Challengers Bangalore
1,ipl-2021-1249214,delhi-capitals-vs-royal-challengers-bangalore-22nd-match-1254079,Washington Sundar,c & b Rabada,6,9,16,0,0,66.66,Royal Challengers Bangalore
1,ipl-2021-1249214,delhi-capitals-vs-royal-challengers-bangalore-22nd-match-1254079,Daniel Sams,not out ,3,2,11,0,0,150.00,Royal Challengers Bangalore
2,ipl-2021-1249214,delhi-capitals-vs-royal-challengers-bangalore-22nd-match-1254079,Prithvi Shaw,c de Villiers b Patel,21,18,33,3,0,116.66,Delhi Capitals
2,ipl-2021-1249214,delhi-capitals-vs-royal-challengers-bangalore-22nd-match-1254079,Shikhar Dhawan,c Chahal b Jamieson,6,7,13,1,0,85.71,Delhi Capitals
2,ipl-2021-1249214,delhi-capitals-vs-royal-challengers-bangalore-22nd-match-1254079,Steven Smith,c de Villiers b Mohammed Siraj,4,5,6,1,0,80.00,Delhi Capitals
2,ipl-2021-1249214,delhi-capitals-vs-royal-challengers-bangalore-22nd-match-1254079,Rishabh Pant (c)†,not out ,58,48,83,6,0,120.83,Delhi Capitals
2,ipl-2021-1249214,delhi-capitals-vs-royal-challengers-bangalore-22nd-match-1254079,Marcus Stoinis,c de Villiers b Patel,22,17,28,3,0,129.41,Delhi Capitals
2,ipl-2021-1249214,delhi-capitals-vs-royal-challengers-bangalore-22nd-match-1254079,Shimron Hetmyer,not out ,53,25,36,2,4,212.00,Delhi Capitals
