innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2021-1249214,punjab-kings-vs-delhi-capitals-29th-match-1254086,Ishant Sharma,4,1,37,0,9.25,9,2,3,0,0,Delhi Capitals
1,ipl-2021-1249214,punjab-kings-vs-delhi-capitals-29th-match-1254086,Marcus Stoinis,1,0,6,0,6.00,0,0,0,0,0,Delhi Capitals
1,ipl-2021-1249214,punjab-kings-vs-delhi-capitals-29th-match-1254086,Kagiso Rabada,4,0,36,3,9.00,6,0,3,0,0,Delhi Capitals
1,ipl-2021-1249214,punjab-kings-vs-delhi-capitals-29th-match-1254086,Avesh Khan,4,0,39,1,9.75,8,5,1,2,0,Delhi Capitals
1,ipl-2021-1249214,punjab-kings-vs-delhi-capitals-29th-match-1254086,Lalit Yadav,3,0,25,0,8.33,2,2,0,0,0,Delhi Capitals
1,ipl-2021-1249214,punjab-kings-vs-delhi-capitals-29th-match-1254086,Axar Patel,4,0,21,1,5.25,11,2,0,0,0,Delhi Capitals
2,ipl-2021-1249214,punjab-kings-vs-delhi-capitals-29th-match-1254086,Riley Meredith,3.4,0,35,1,9.54,7,2,2,3,0,Punjab Kings
2,ipl-2021-1249214,punjab-kings-vs-delhi-capitals-29th-match-1254086,Mohammed Shami,3,0,37,0,12.33,6,5,2,0,0,Punjab Kings
2,ipl-2021-1249214,punjab-kings-vs-delhi-capitals-29th-match-1254086,Ravi Bishnoi,4,0,42,0,10.50,7,3,3,0,0,Punjab Kings
2,ipl-2021-1249214,punjab-kings-vs-delhi-capitals-29th-match-1254086,Chris Jordan,2,0,21,1,10.50,4,2,1,0,0,Punjab Kings
2,ipl-2021-1249214,punjab-kings-vs-delhi-capitals-29th-match-1254086,Harpreet Brar,3,0,19,1,6.33,4,0,0,0,0,Punjab Kings
2,ipl-2021-1249214,punjab-kings-vs-delhi-capitals-29th-match-1254086,Deepak Hooda,2,0,11,0,5.50,3,0,0,0,0,Punjab Kings
