innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-royal-challengers-bangalore-4th-match-419109,Jacques Kallis,not out ,65,52,-,7,1,125.00,Royal Challengers Bangalore
1,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-royal-challengers-bangalore-4th-match-419109,Shreevats Goswami,c Sharma b Langeveldt,8,10,-,2,0,80.00,Royal Challengers Bangalore
1,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-royal-challengers-bangalore-4th-match-419109,Manish Pandey, b Mathews,0,7,-,0,0,0.00,Royal Challengers Bangalore
1,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-royal-challengers-bangalore-4th-match-419109,Virat Kohli,c Mathews b Kartik,2,5,-,0,0,40.00,Royal Challengers Bangalore
1,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-royal-challengers-bangalore-4th-match-419109,Eoin Morgan, b Kartik,10,7,-,0,1,142.85,Royal Challengers Bangalore
1,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-royal-challengers-bangalore-4th-match-419109,Rahul Dravid, b Mathews,21,16,-,3,0,131.25,Royal Challengers Bangalore
1,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-royal-challengers-bangalore-4th-match-419109,Robin Uthappa,c Saha b Mathews,20,17,-,1,0,117.64,Royal Challengers Bangalore
1,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-royal-challengers-bangalore-4th-match-419109,Roelof van der Merwe,c Hodge b Mathews,1,2,-,0,0,50.00,Royal Challengers Bangalore
1,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-royal-challengers-bangalore-4th-match-419109,Praveen Kumar,not out ,3,5,-,0,0,60.00,Royal Challengers Bangalore
2,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-royal-challengers-bangalore-4th-match-419109,Brad Hodge,c Pandey b van der Merwe,50,45,-,7,0,111.11,Kolkata Knight Riders
2,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-royal-challengers-bangalore-4th-match-419109,Manoj Tiwary,c & b van der Merwe,50,29,-,6,2,172.41,Kolkata Knight Riders
2,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-royal-challengers-bangalore-4th-match-419109,Sourav Ganguly (c),c Morgan b Kumar,23,22,-,1,1,104.54,Kolkata Knight Riders
2,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-royal-challengers-bangalore-4th-match-419109,Cheteshwar Pujara,not out ,5,15,-,0,0,33.33,Kolkata Knight Riders
2,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-royal-challengers-bangalore-4th-match-419109,Owais Shah,not out ,2,5,-,0,0,40.00,Kolkata Knight Riders
