innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-delhi-daredevils-3rd-match-419108,Dirk Nannes,4,0,12,2,3.00,18,1,0,2,0,Delhi Daredevils
1,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-delhi-daredevils-3rd-match-419108,Farveez Maharoof,4,0,37,2,9.25,11,2,2,2,0,Delhi Daredevils
1,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-delhi-daredevils-3rd-match-419108,Pradeep Sangwan,4,0,32,1,8.00,11,5,0,0,0,Delhi Daredevils
1,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-delhi-daredevils-3rd-match-419108,Amit Mishra,4,0,23,1,5.75,10,3,0,0,0,Delhi Daredevils
1,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-delhi-daredevils-3rd-match-419108,Yo Mahesh,3,0,23,1,7.66,5,2,0,1,0,Delhi Daredevils
1,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-delhi-daredevils-3rd-match-419108,Tillakaratne Dilshan,1,0,7,1,7.00,2,1,0,0,0,Delhi Daredevils
2,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-delhi-daredevils-3rd-match-419108,Irfan Pathan,3.5,0,27,1,7.04,12,4,0,2,0,Kings XI Punjab
2,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-delhi-daredevils-3rd-match-419108,Sreesanth,4,0,24,2,6.00,10,3,0,0,0,Kings XI Punjab
2,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-delhi-daredevils-3rd-match-419108,Yusuf Abdulla,4,0,30,1,7.50,10,3,1,0,0,Kings XI Punjab
2,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-delhi-daredevils-3rd-match-419108,Piyush Chawla,4,0,33,0,8.25,7,4,0,0,0,Kings XI Punjab
2,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-delhi-daredevils-3rd-match-419108,Yuvraj Singh,3,0,11,0,3.66,7,0,0,0,0,Kings XI Punjab
2,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-delhi-daredevils-3rd-match-419108,Ramesh Powar,1,0,16,0,16.00,0,2,0,0,0,Kings XI Punjab
