innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2009-10-418064,rajasthan-royals-vs-mumbai-indians-45th-match-419150,Yusuf Pathan,4,0,24,0,6.00,11,3,0,2,0,Rajasthan Royals
1,indian-premier-league-2009-10-418064,rajasthan-royals-vs-mumbai-indians-45th-match-419150,Shane Watson,4,0,37,3,9.25,10,7,0,1,0,Rajasthan Royals
1,indian-premier-league-2009-10-418064,rajasthan-royals-vs-mumbai-indians-45th-match-419150,Aditya Dole,3,0,34,1,11.33,6,4,1,3,0,Rajasthan Royals
1,indian-premier-league-2009-10-418064,rajasthan-royals-vs-mumbai-indians-45th-match-419150,Abhishek Jhunjhunwala,1,0,6,0,6.00,3,1,0,0,0,Rajasthan Royals
1,indian-premier-league-2009-10-418064,rajasthan-royals-vs-mumbai-indians-45th-match-419150,Shane Warne,4,0,34,0,8.50,6,4,0,1,0,Rajasthan Royals
1,indian-premier-league-2009-10-418064,rajasthan-royals-vs-mumbai-indians-45th-match-419150,Siddharth Trivedi,4,0,35,1,8.75,6,1,2,1,0,Rajasthan Royals
2,indian-premier-league-2009-10-418064,rajasthan-royals-vs-mumbai-indians-45th-match-419150,Zaheer Khan,4,1,17,2,4.25,15,1,1,0,0,Mumbai Indians
2,indian-premier-league-2009-10-418064,rajasthan-royals-vs-mumbai-indians-45th-match-419150,Dhawal Kulkarni,4,0,40,1,10.00,10,3,2,1,0,Mumbai Indians
2,indian-premier-league-2009-10-418064,rajasthan-royals-vs-mumbai-indians-45th-match-419150,Lasith Malinga,4,0,23,0,5.75,10,1,1,0,0,Mumbai Indians
2,indian-premier-league-2009-10-418064,rajasthan-royals-vs-mumbai-indians-45th-match-419150,Harbhajan Singh,4,0,21,1,5.25,8,0,0,2,0,Mumbai Indians
2,indian-premier-league-2009-10-418064,rajasthan-royals-vs-mumbai-indians-45th-match-419150,Sanath Jayasuriya,2,0,16,0,8.00,1,1,0,0,0,Mumbai Indians
2,indian-premier-league-2009-10-418064,rajasthan-royals-vs-mumbai-indians-45th-match-419150,Kieron Pollard,2,0,19,1,9.50,3,1,1,0,0,Mumbai Indians
