innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2009-10-418064,delhi-daredevils-vs-rajasthan-royals-29th-match-419134,Yusuf Pathan,3,0,25,0,8.33,4,2,1,0,0,Rajasthan Royals
1,indian-premier-league-2009-10-418064,delhi-daredevils-vs-rajasthan-royals-29th-match-419134,Sumit Narwal,4,0,36,3,9.00,10,2,2,1,0,Rajasthan Royals
1,indian-premier-league-2009-10-418064,delhi-daredevils-vs-rajasthan-royals-29th-match-419134,Adam Voges,1,0,9,0,9.00,4,2,0,1,0,Rajasthan Royals
1,indian-premier-league-2009-10-418064,delhi-daredevils-vs-rajasthan-royals-29th-match-419134,Shaun Tait,4,0,49,1,12.25,7,6,2,1,1,Rajasthan Royals
1,indian-premier-league-2009-10-418064,delhi-daredevils-vs-rajasthan-royals-29th-match-419134,Shane Warne,4,0,26,1,6.50,8,2,0,0,0,Rajasthan Royals
1,indian-premier-league-2009-10-418064,delhi-daredevils-vs-rajasthan-royals-29th-match-419134,Siddharth Trivedi,4,0,35,0,8.75,4,3,1,0,0,Rajasthan Royals
2,indian-premier-league-2009-10-418064,delhi-daredevils-vs-rajasthan-royals-29th-match-419134,Farveez Maharoof,3,0,13,2,4.33,13,1,1,0,0,Delhi Daredevils
2,indian-premier-league-2009-10-418064,delhi-daredevils-vs-rajasthan-royals-29th-match-419134,Andrew McDonald,2,0,17,0,8.50,3,2,0,0,0,Delhi Daredevils
2,indian-premier-league-2009-10-418064,delhi-daredevils-vs-rajasthan-royals-29th-match-419134,Amit Mishra,4,0,25,3,6.25,13,2,1,2,0,Delhi Daredevils
2,indian-premier-league-2009-10-418064,delhi-daredevils-vs-rajasthan-royals-29th-match-419134,Umesh Yadav,3,0,21,0,7.00,7,3,0,0,0,Delhi Daredevils
2,indian-premier-league-2009-10-418064,delhi-daredevils-vs-rajasthan-royals-29th-match-419134,Sarabjit Ladda,4,0,37,1,9.25,13,1,4,1,0,Delhi Daredevils
2,indian-premier-league-2009-10-418064,delhi-daredevils-vs-rajasthan-royals-29th-match-419134,Paul Collingwood,1,0,6,1,6.00,1,0,0,0,0,Delhi Daredevils
2,indian-premier-league-2009-10-418064,delhi-daredevils-vs-rajasthan-royals-29th-match-419134,Virender Sehwag,0.4,0,2,1,3.00,2,0,0,0,0,Delhi Daredevils
