innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,Manish Pandey,c Raina b Muralidaran,20,28,-,2,0,71.42,Royal Challengers Bangalore
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,Jacques Kallis, b Balaji,19,17,-,4,0,111.76,Royal Challengers Bangalore
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,Rahul Dravid, b Muralidaran,14,11,-,3,0,127.27,Royal Challengers Bangalore
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,Robin Uthappa,not out ,68,38,-,3,6,178.94,Royal Challengers Bangalore
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,Virat Kohli,st Patel b Muralidaran,24,16,-,2,1,150.00,Royal Challengers Bangalore
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,Eoin Morgan, b Morkel,1,4,-,0,0,25.00,Royal Challengers Bangalore
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,Mark Boucher,not out ,11,7,-,0,1,157.14,Royal Challengers Bangalore
2,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,Parthiv Patel,c Boucher b Kumar,1,3,-,0,0,33.33,Chennai Super Kings
2,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,Matthew Hayden,run out (Dravid),32,28,-,5,0,114.28,Chennai Super Kings
2,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,George Bailey,c Boucher b Vinay Kumar,18,27,-,2,0,66.66,Chennai Super Kings
2,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,Suresh Raina (c),c Kallis b Vinay Kumar,9,7,-,0,1,128.57,Chennai Super Kings
2,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,Murali Vijay,c Morgan b Kumble,3,7,-,0,0,42.85,Chennai Super Kings
2,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,S Badrinath,c sub (KP Appanna) b Vinay Kumar,31,17,-,5,1,182.35,Chennai Super Kings
2,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,Albie Morkel, b Vinay Kumar,19,19,-,1,1,100.00,Chennai Super Kings
2,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,Ravichandran Ashwin,not out ,11,10,-,1,0,110.00,Chennai Super Kings
2,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,Lakshmipathy Balaji,not out ,0,2,-,0,0,0.00,Chennai Super Kings
