innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-kings-xi-punjab-34th-match-419139,Irfan Pathan,4,0,36,1,9.00,7,4,1,1,0,Kings XI Punjab
1,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-kings-xi-punjab-34th-match-419139,Ramesh Powar,4,0,23,0,5.75,10,1,1,1,0,Kings XI Punjab
1,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-kings-xi-punjab-34th-match-419139,Shalabh Srivastava,3,0,35,0,11.66,7,5,1,2,0,Kings XI Punjab
1,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-kings-xi-punjab-34th-match-419139,Rusty Theron,4,0,36,1,9.00,7,4,1,0,1,Kings XI Punjab
1,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-kings-xi-punjab-34th-match-419139,Ravi Bopara,3,0,43,1,14.33,4,0,4,2,0,Kings XI Punjab
1,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-kings-xi-punjab-34th-match-419139,Piyush Chawla,2,0,26,0,13.00,2,2,2,0,0,Kings XI Punjab
2,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-kings-xi-punjab-34th-match-419139,Shane Bond,4,0,32,1,8.00,7,4,0,1,0,Kolkata Knight Riders
2,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-kings-xi-punjab-34th-match-419139,Jaydev Unadkat,2.2,0,32,0,13.71,2,5,1,0,0,Kolkata Knight Riders
2,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-kings-xi-punjab-34th-match-419139,Murali Kartik,4,0,41,1,10.25,3,3,2,1,0,Kolkata Knight Riders
2,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-kings-xi-punjab-34th-match-419139,Chris Gayle,1,0,16,0,16.00,1,2,1,0,0,Kolkata Knight Riders
2,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-kings-xi-punjab-34th-match-419139,Angelo Mathews,3,0,32,0,10.66,3,2,2,0,0,Kolkata Knight Riders
2,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-kings-xi-punjab-34th-match-419139,Ajit Agarkar,3,0,35,0,11.66,5,5,1,0,0,Kolkata Knight Riders
2,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-kings-xi-punjab-34th-match-419139,David Hussey,1,0,13,0,13.00,0,0,1,0,0,Kolkata Knight Riders
