innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2009-10-418064,rajasthan-royals-vs-delhi-daredevils-6th-match-419111,Farveez Maharoof,4,0,32,1,8.00,10,5,0,1,0,Delhi Daredevils
1,indian-premier-league-2009-10-418064,rajasthan-royals-vs-delhi-daredevils-6th-match-419111,Dirk Nannes,4,0,27,1,6.75,11,4,0,1,0,Delhi Daredevils
1,indian-premier-league-2009-10-418064,rajasthan-royals-vs-delhi-daredevils-6th-match-419111,Amit Mishra,4,0,34,1,8.50,9,2,2,0,0,Delhi Daredevils
1,indian-premier-league-2009-10-418064,rajasthan-royals-vs-delhi-daredevils-6th-match-419111,Pradeep Sangwan,4,0,20,1,5.00,13,2,0,2,0,Delhi Daredevils
1,indian-premier-league-2009-10-418064,rajasthan-royals-vs-delhi-daredevils-6th-match-419111,Sarabjit Ladda,4,0,28,0,7.00,11,1,2,1,0,Delhi Daredevils
2,indian-premier-league-2009-10-418064,rajasthan-royals-vs-delhi-daredevils-6th-match-419111,Dimitri Mascarenhas,4,0,31,2,7.75,10,3,1,0,0,Rajasthan Royals
2,indian-premier-league-2009-10-418064,rajasthan-royals-vs-delhi-daredevils-6th-match-419111,Shaun Tait,4,0,26,0,6.50,13,3,0,4,0,Rajasthan Royals
2,indian-premier-league-2009-10-418064,rajasthan-royals-vs-delhi-daredevils-6th-match-419111,Munaf Patel,3,0,32,1,10.66,6,3,2,0,0,Rajasthan Royals
2,indian-premier-league-2009-10-418064,rajasthan-royals-vs-delhi-daredevils-6th-match-419111,Amit Uniyal,2,0,25,0,12.50,3,2,2,0,0,Rajasthan Royals
2,indian-premier-league-2009-10-418064,rajasthan-royals-vs-delhi-daredevils-6th-match-419111,Shane Warne,4,0,22,1,5.50,6,1,0,0,0,Rajasthan Royals
2,indian-premier-league-2009-10-418064,rajasthan-royals-vs-delhi-daredevils-6th-match-419111,Abhishek Jhunjhunwala,0.1,0,2,0,12.00,0,0,0,0,0,Rajasthan Royals
