innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-kolkata-knight-riders-23rd-match-419127,Brett Lee,4,0,39,0,9.75,8,6,0,0,1,Kings XI Punjab
1,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-kolkata-knight-riders-23rd-match-419127,Irfan Pathan,4,0,42,2,10.50,10,5,2,2,0,Kings XI Punjab
1,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-kolkata-knight-riders-23rd-match-419127,Shalabh Srivastava,3,0,23,2,7.66,9,3,0,4,0,Kings XI Punjab
1,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-kolkata-knight-riders-23rd-match-419127,Vikramjeet Malik,3,0,18,0,6.00,9,2,0,1,1,Kings XI Punjab
1,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-kolkata-knight-riders-23rd-match-419127,Piyush Chawla,4,0,35,1,8.75,3,2,1,1,0,Kings XI Punjab
1,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-kolkata-knight-riders-23rd-match-419127,Ravi Bopara,2,0,18,0,9.00,3,2,0,0,0,Kings XI Punjab
2,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-kolkata-knight-riders-23rd-match-419127,Shane Bond,4,0,24,2,6.00,13,2,1,1,0,Kolkata Knight Riders
2,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-kolkata-knight-riders-23rd-match-419127,Ashok Dinda,2,0,19,0,9.50,7,4,0,2,0,Kolkata Knight Riders
2,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-kolkata-knight-riders-23rd-match-419127,Chris Gayle,3,0,23,1,7.66,5,2,0,2,0,Kolkata Knight Riders
2,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-kolkata-knight-riders-23rd-match-419127,Ajit Agarkar,4,0,32,2,8.00,10,3,1,0,0,Kolkata Knight Riders
2,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-kolkata-knight-riders-23rd-match-419127,Iqbal Abdulla,2,0,12,0,6.00,4,1,0,0,0,Kolkata Knight Riders
2,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-kolkata-knight-riders-23rd-match-419127,Angelo Mathews,4,0,26,1,6.50,6,1,1,0,0,Kolkata Knight Riders
2,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-kolkata-knight-riders-23rd-match-419127,David Hussey,1,0,7,0,7.00,1,0,0,0,0,Kolkata Knight Riders
