innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2009-10-418064,deccan-chargers-vs-chennai-super-kings-42nd-match-419147,Murali Vijay,run out (Singh/Harmeet Singh),23,13,-,1,1,176.92,Chennai Super Kings
1,indian-premier-league-2009-10-418064,deccan-chargers-vs-chennai-super-kings-42nd-match-419147,Matthew Hayden,c Gilchrist b Harmeet Singh,19,18,-,3,0,105.55,Chennai Super Kings
1,indian-premier-league-2009-10-418064,deccan-chargers-vs-chennai-super-kings-42nd-match-419147,Suresh Raina,c Sharma b Harris,52,42,-,4,2,123.80,Chennai Super Kings
1,indian-premier-league-2009-10-418064,deccan-chargers-vs-chennai-super-kings-42nd-match-419147,MS Dhoni (c)†, b Ojha,7,13,-,0,0,53.84,Chennai Super Kings
1,indian-premier-league-2009-10-418064,deccan-chargers-vs-chennai-super-kings-42nd-match-419147,Michael Hussey,c Sumanth b Symonds,8,11,-,0,0,72.72,Chennai Super Kings
1,indian-premier-league-2009-10-418064,deccan-chargers-vs-chennai-super-kings-42nd-match-419147,S Badrinath,c Mishra b Singh,6,6,-,1,0,100.00,Chennai Super Kings
1,indian-premier-league-2009-10-418064,deccan-chargers-vs-chennai-super-kings-42nd-match-419147,Ravichandran Ashwin,c & b Harris,5,6,-,0,0,83.33,Chennai Super Kings
1,indian-premier-league-2009-10-418064,deccan-chargers-vs-chennai-super-kings-42nd-match-419147,Thilan Thushara,c Symonds b Harris,8,8,-,0,0,100.00,Chennai Super Kings
1,indian-premier-league-2009-10-418064,deccan-chargers-vs-chennai-super-kings-42nd-match-419147,Shadab Jakati,not out ,0,0,-,0,0,-,Chennai Super Kings
1,indian-premier-league-2009-10-418064,deccan-chargers-vs-chennai-super-kings-42nd-match-419147,Doug Bollinger,not out ,2,3,-,0,0,66.66,Chennai Super Kings
2,indian-premier-league-2009-10-418064,deccan-chargers-vs-chennai-super-kings-42nd-match-419147,Mohnish  Mishra,st Dhoni b Ashwin,21,18,-,2,1,116.66,Deccan Chargers
2,indian-premier-league-2009-10-418064,deccan-chargers-vs-chennai-super-kings-42nd-match-419147,Adam Gilchrist (c)†,c Dhoni b Ashwin,7,8,-,1,0,87.50,Deccan Chargers
2,indian-premier-league-2009-10-418064,deccan-chargers-vs-chennai-super-kings-42nd-match-419147,Tirumalasetti Suman,c Raina b Jakati,55,44,-,4,2,125.00,Deccan Chargers
2,indian-premier-league-2009-10-418064,deccan-chargers-vs-chennai-super-kings-42nd-match-419147,Rohit Sharma,c Tyagi b Raina,8,15,-,0,0,53.33,Deccan Chargers
2,indian-premier-league-2009-10-418064,deccan-chargers-vs-chennai-super-kings-42nd-match-419147,Andrew Symonds,not out ,27,22,-,1,2,122.72,Deccan Chargers
2,indian-premier-league-2009-10-418064,deccan-chargers-vs-chennai-super-kings-42nd-match-419147,Dwayne Smith,not out ,13,8,-,0,1,162.50,Deccan Chargers
