innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-rajasthan-royals-53rd-match-419158,Shane Watson, b Shukla,44,26,-,7,1,169.23,Rajasthan Royals
1,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-rajasthan-royals-53rd-match-419158,Naman Ojha,c Shukla b Unadkat,18,22,-,3,0,81.81,Rajasthan Royals
1,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-rajasthan-royals-53rd-match-419158,Yusuf Pathan,c Ganguly b Unadkat,8,9,-,1,0,88.88,Rajasthan Royals
1,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-rajasthan-royals-53rd-match-419158,Aaron Finch, b Bond,21,21,-,0,1,100.00,Rajasthan Royals
1,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-rajasthan-royals-53rd-match-419158,Adam Voges,c Kartik b Dinda,8,7,-,1,0,114.28,Rajasthan Royals
1,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-rajasthan-royals-53rd-match-419158,Abhishek Raut,c Gayle b Unadkat,2,4,-,0,0,50.00,Rajasthan Royals
1,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-rajasthan-royals-53rd-match-419158,Paras Dogra, b Kartik,8,12,-,0,0,66.66,Rajasthan Royals
1,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-rajasthan-royals-53rd-match-419158,Faiz Fazal,run out (Unadkat/McCullum),13,13,-,1,0,100.00,Rajasthan Royals
1,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-rajasthan-royals-53rd-match-419158,Shane Warne (c),not out ,3,4,-,0,0,75.00,Rajasthan Royals
1,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-rajasthan-royals-53rd-match-419158,Siddharth Trivedi,c Unadkat b Dinda,4,2,-,1,0,200.00,Rajasthan Royals
1,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-rajasthan-royals-53rd-match-419158,Kamran Khan,not out ,0,0,-,0,0,-,Rajasthan Royals
2,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-rajasthan-royals-53rd-match-419158,Sourav Ganguly (c),not out ,75,50,-,11,2,150.00,Kolkata Knight Riders
2,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-rajasthan-royals-53rd-match-419158,Brendon McCullum,c Watson b Kamran Khan,6,7,-,1,0,85.71,Kolkata Knight Riders
2,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-rajasthan-royals-53rd-match-419158,Chris Gayle, b Kamran Khan,0,2,-,0,0,0.00,Kolkata Knight Riders
2,indian-premier-league-2009-10-418064,kolkata-knight-riders-vs-rajasthan-royals-53rd-match-419158,Cheteshwar Pujara,not out ,45,38,-,5,1,118.42,Kolkata Knight Riders
