innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-royal-challengers-bangalore-31st-match-419136,Praveen Kumar,4,0,37,0,9.25,9,5,1,1,0,Royal Challengers Bangalore
1,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-royal-challengers-bangalore-31st-match-419136,Vinay Kumar,3,0,24,1,8.00,5,3,0,0,0,Royal Challengers Bangalore
1,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-royal-challengers-bangalore-31st-match-419136,Dale Steyn,4,0,31,1,7.75,9,4,0,1,0,Royal Challengers Bangalore
1,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-royal-challengers-bangalore-31st-match-419136,Jacques Kallis,4,0,45,1,11.25,7,5,1,1,0,Royal Challengers Bangalore
1,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-royal-challengers-bangalore-31st-match-419136,Anil Kumble,4,0,33,1,8.25,7,2,1,0,1,Royal Challengers Bangalore
1,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-royal-challengers-bangalore-31st-match-419136,Kevin Pietersen,1,0,8,0,8.00,1,1,0,0,0,Royal Challengers Bangalore
2,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-royal-challengers-bangalore-31st-match-419136,Brett Lee,4,0,48,0,12.00,3,3,2,1,0,Kings XI Punjab
2,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-royal-challengers-bangalore-31st-match-419136,Sreesanth,2,0,14,0,7.00,7,2,0,0,1,Kings XI Punjab
2,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-royal-challengers-bangalore-31st-match-419136,Shalabh Srivastava,2,0,21,1,10.50,1,3,0,0,0,Kings XI Punjab
2,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-royal-challengers-bangalore-31st-match-419136,Piyush Chawla,2,0,22,0,11.00,2,2,1,0,0,Kings XI Punjab
2,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-royal-challengers-bangalore-31st-match-419136,Bipul Sharma,4,0,26,1,6.50,7,0,1,0,0,Kings XI Punjab
2,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-royal-challengers-bangalore-31st-match-419136,Yuvraj Singh,2,0,14,0,7.00,4,1,0,0,0,Kings XI Punjab
2,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-royal-challengers-bangalore-31st-match-419136,Irfan Pathan,3.1,0,36,1,11.36,4,6,0,1,0,Kings XI Punjab
