innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-deccan-chargers-40th-match-419145,Ryan Harris,4,0,37,2,9.25,11,2,2,3,0,Deccan Chargers
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-deccan-chargers-40th-match-419145,Harmeet Singh,1,0,13,0,13.00,3,1,1,2,0,Deccan Chargers
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-deccan-chargers-40th-match-419145,RP Singh,4,0,38,0,9.50,8,3,2,1,0,Deccan Chargers
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-deccan-chargers-40th-match-419145,Mitchell Marsh,4,0,37,1,9.25,11,5,1,3,0,Deccan Chargers
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-deccan-chargers-40th-match-419145,Pragyan Ojha,4,0,24,2,6.00,9,1,0,0,0,Deccan Chargers
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-deccan-chargers-40th-match-419145,Andrew Symonds,3,0,34,1,11.33,5,3,2,1,0,Deccan Chargers
2,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-deccan-chargers-40th-match-419145,Praveen Kumar,4,0,37,1,9.25,11,4,2,1,0,Royal Challengers Bangalore
2,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-deccan-chargers-40th-match-419145,Anil Kumble,4,0,38,1,9.50,8,3,2,1,0,Royal Challengers Bangalore
2,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-deccan-chargers-40th-match-419145,Dale Steyn,4,0,38,0,9.50,6,5,0,3,0,Royal Challengers Bangalore
2,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-deccan-chargers-40th-match-419145,Jacques Kallis,4,0,32,0,8.00,8,2,2,0,0,Royal Challengers Bangalore
2,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-deccan-chargers-40th-match-419145,Vinay Kumar,3.2,0,39,1,11.70,3,3,2,0,0,Royal Challengers Bangalore
