innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-kolkata-knight-riders-43rd-match-419148,Sourav Ganguly (c),c Kumble b Vinay Kumar,33,32,-,2,2,103.12,Kolkata Knight Riders
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-kolkata-knight-riders-43rd-match-419148,Chris Gayle,c Dravid b Kallis,34,15,-,6,1,226.66,Kolkata Knight Riders
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-kolkata-knight-riders-43rd-match-419148,Brendon McCullum,c Vinay Kumar b Kumble,45,36,-,5,2,125.00,Kolkata Knight Riders
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-kolkata-knight-riders-43rd-match-419148,Manoj Tiwary,c White b Kallis,0,2,-,0,0,0.00,Kolkata Knight Riders
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-kolkata-knight-riders-43rd-match-419148,Angelo Mathews,c Taylor b Vinay Kumar,1,2,-,0,0,50.00,Kolkata Knight Riders
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-kolkata-knight-riders-43rd-match-419148,Wriddhiman Saha,c Vinay Kumar b Steyn,13,15,-,0,1,86.66,Kolkata Knight Riders
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-kolkata-knight-riders-43rd-match-419148,Cheteshwar Pujara,run out (Uthappa/Kallis),16,8,-,0,2,200.00,Kolkata Knight Riders
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-kolkata-knight-riders-43rd-match-419148,Ajit Agarkar,not out ,6,6,-,0,0,100.00,Kolkata Knight Riders
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-kolkata-knight-riders-43rd-match-419148,Ashok Dinda,run out (Uthappa),0,1,-,0,0,0.00,Kolkata Knight Riders
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-kolkata-knight-riders-43rd-match-419148,Ishant Sharma,c Uthappa b Vinay Kumar,0,2,-,0,0,0.00,Kolkata Knight Riders
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-kolkata-knight-riders-43rd-match-419148,Ajantha Mendis,not out ,1,1,-,0,0,100.00,Kolkata Knight Riders
2,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-kolkata-knight-riders-43rd-match-419148,Sridharan Sriram, b Dinda,27,29,-,3,0,93.10,Royal Challengers Bangalore
2,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-kolkata-knight-riders-43rd-match-419148,Jacques Kallis,c Gayle b Dinda,8,11,-,0,0,72.72,Royal Challengers Bangalore
2,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-kolkata-knight-riders-43rd-match-419148,Rahul Dravid,c Agarkar b Mathews,52,35,-,5,2,148.57,Royal Challengers Bangalore
2,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-kolkata-knight-riders-43rd-match-419148,Robin Uthappa,not out ,50,22,-,4,4,227.27,Royal Challengers Bangalore
2,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-kolkata-knight-riders-43rd-match-419148,Ross Taylor,not out ,14,6,-,1,1,233.33,Royal Challengers Bangalore
