innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2009-10-418064,deccan-chargers-vs-kolkata-knight-riders-1st-match-419106,Chaminda Vaas,3,1,22,2,7.33,12,2,2,0,0,Deccan Chargers
1,indian-premier-league-2009-10-418064,deccan-chargers-vs-kolkata-knight-riders-1st-match-419106,RP Singh,4,0,35,1,8.75,12,3,2,3,0,Deccan Chargers
1,indian-premier-league-2009-10-418064,deccan-chargers-vs-kolkata-knight-riders-1st-match-419106,Jaskaran Singh,4,0,35,1,8.75,10,3,2,1,0,Deccan Chargers
1,indian-premier-league-2009-10-418064,deccan-chargers-vs-kolkata-knight-riders-1st-match-419106,Pragyan Ojha,4,0,19,0,4.75,12,2,0,0,0,Deccan Chargers
1,indian-premier-league-2009-10-418064,deccan-chargers-vs-kolkata-knight-riders-1st-match-419106,Andrew Symonds,4,0,26,0,6.50,8,0,1,2,0,Deccan Chargers
1,indian-premier-league-2009-10-418064,deccan-chargers-vs-kolkata-knight-riders-1st-match-419106,Tirumalasetti Suman,1,0,16,0,16.00,1,1,1,0,1,Deccan Chargers
2,indian-premier-league-2009-10-418064,deccan-chargers-vs-kolkata-knight-riders-1st-match-419106,Charl Langeveldt,4,0,26,2,6.50,11,1,1,3,0,Kolkata Knight Riders
2,indian-premier-league-2009-10-418064,deccan-chargers-vs-kolkata-knight-riders-1st-match-419106,Ishant Sharma,4,0,31,1,7.75,9,4,0,1,1,Kolkata Knight Riders
2,indian-premier-league-2009-10-418064,deccan-chargers-vs-kolkata-knight-riders-1st-match-419106,Laxmi Shukla,3,0,30,1,10.00,5,1,2,0,0,Kolkata Knight Riders
2,indian-premier-league-2009-10-418064,deccan-chargers-vs-kolkata-knight-riders-1st-match-419106,Murali Kartik,3,0,17,1,5.66,9,2,0,0,0,Kolkata Knight Riders
2,indian-premier-league-2009-10-418064,deccan-chargers-vs-kolkata-knight-riders-1st-match-419106,Angelo Mathews,4,0,27,1,6.75,9,3,0,1,1,Kolkata Knight Riders
2,indian-premier-league-2009-10-418064,deccan-chargers-vs-kolkata-knight-riders-1st-match-419106,Brad Hodge,2,0,14,1,7.00,4,0,1,0,0,Kolkata Knight Riders
