innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-deccan-chargers-51st-match-419156,Mahela Jayawardene,not out ,93,62,-,13,2,150.00,Kings XI Punjab
1,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-deccan-chargers-51st-match-419156,Shaun Marsh,c Gilchrist b Harris,0,1,-,0,0,0.00,Kings XI Punjab
1,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-deccan-chargers-51st-match-419156,Kumar Sangakkara (c)†,c Ojha b R Sharma,52,37,-,9,1,140.54,Kings XI Punjab
1,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-deccan-chargers-51st-match-419156,Yuvraj Singh,c Symonds b Singh,20,20,-,1,1,100.00,Kings XI Punjab
1,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-deccan-chargers-51st-match-419156,Irfan Pathan,not out ,1,1,-,0,0,100.00,Kings XI Punjab
2,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-deccan-chargers-51st-match-419156,Adam Gilchrist (c)†,c Theron b Pathan,9,5,-,2,0,180.00,Deccan Chargers
2,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-deccan-chargers-51st-match-419156,Mohnish  Mishra,lbw b Malik,20,21,-,4,0,95.23,Deccan Chargers
2,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-deccan-chargers-51st-match-419156,Tirumalasetti Suman,c Sangakkara b Chawla,43,31,-,3,3,138.70,Deccan Chargers
2,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-deccan-chargers-51st-match-419156,Rohit Sharma,not out ,68,38,-,6,3,178.94,Deccan Chargers
2,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-deccan-chargers-51st-match-419156,Andrew Symonds, b Theron,4,6,-,0,0,66.66,Deccan Chargers
2,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-deccan-chargers-51st-match-419156,Mitchell Marsh,c Jayawardene b Yuvraj Singh,15,11,-,1,1,136.36,Deccan Chargers
2,indian-premier-league-2009-10-418064,kings-xi-punjab-vs-deccan-chargers-51st-match-419156,Bodapati Sumanth,not out ,6,3,-,1,0,200.00,Deccan Chargers
