innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-delhi-daredevils-20th-match-419128,Praveen Kumar,4,0,45,0,11.25,8,3,2,3,0,Royal Challengers Bangalore
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-delhi-daredevils-20th-match-419128,Dale Steyn,4,0,42,1,10.50,8,5,1,2,0,Royal Challengers Bangalore
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-delhi-daredevils-20th-match-419128,Jacques Kallis,4,0,36,0,9.00,5,3,1,1,0,Royal Challengers Bangalore
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-delhi-daredevils-20th-match-419128,Vinay Kumar,4,0,29,1,7.25,8,2,1,1,0,Royal Challengers Bangalore
1,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-delhi-daredevils-20th-match-419128,Anil Kumble,4,0,30,0,7.50,3,2,0,0,0,Royal Challengers Bangalore
2,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-delhi-daredevils-20th-match-419128,Dirk Nannes,4,0,31,0,7.75,7,3,0,0,0,Delhi Daredevils
2,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-delhi-daredevils-20th-match-419128,Umesh Yadav,4,0,27,1,6.75,11,4,0,0,1,Delhi Daredevils
2,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-delhi-daredevils-20th-match-419128,Pradeep Sangwan,4,0,32,1,8.00,5,3,0,4,0,Delhi Daredevils
2,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-delhi-daredevils-20th-match-419128,Amit Mishra,4,0,23,2,5.75,7,2,0,0,0,Delhi Daredevils
2,indian-premier-league-2009-10-418064,royal-challengers-bangalore-vs-delhi-daredevils-20th-match-419128,Andrew McDonald,4,0,42,2,10.50,6,3,3,0,0,Delhi Daredevils
