innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-kings-xi-punjab-63rd-match-598045,Cheteshwar Pujara,c Miller b Awana,19,20,20,3,0,95.00,Royal Challengers Bangalore
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-kings-xi-punjab-63rd-match-598045,Chris Gayle, b Awana,77,53,93,4,6,145.28,Royal Challengers Bangalore
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-kings-xi-punjab-63rd-match-598045,Virat Kohli (c),lbw b Azhar Mahmood,57,43,74,6,2,132.55,Royal Challengers Bangalore
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-kings-xi-punjab-63rd-match-598045,AB de Villiers, b Awana,6,2,2,0,1,300.00,Royal Challengers Bangalore
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-kings-xi-punjab-63rd-match-598045,Moises Henriques,not out ,0,1,5,0,0,0.00,Royal Challengers Bangalore
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-kings-xi-punjab-63rd-match-598045,KL Rahul,c Mandeep Singh b Azhar Mahmood,8,4,2,2,0,200.00,Royal Challengers Bangalore
2,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-kings-xi-punjab-63rd-match-598045,Adam Gilchrist (c)†,not out ,85,54,88,10,3,157.40,Kings XI Punjab
2,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-kings-xi-punjab-63rd-match-598045,Shaun Marsh, b Khan,8,4,12,2,0,200.00,Kings XI Punjab
2,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-kings-xi-punjab-63rd-match-598045,Azhar Mahmood,c de Villiers b Unadkat,61,41,59,8,1,148.78,Kings XI Punjab
2,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-kings-xi-punjab-63rd-match-598045,David Miller, b Muralidaran,2,4,8,0,0,50.00,Kings XI Punjab
2,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-kings-xi-punjab-63rd-match-598045,Rajagopal Sathish,not out ,12,6,6,1,1,200.00,Kings XI Punjab
