innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-delhi-daredevils-21st-match-598017,Ravi Rampaul,4,1,28,0,7.00,12,2,1,0,1,Royal Challengers Bangalore
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-delhi-daredevils-21st-match-598017,RP Singh,4,0,48,0,12.00,4,6,1,1,0,Royal Challengers Bangalore
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-delhi-daredevils-21st-match-598017,Jaydev Unadkat,4,0,24,2,6.00,12,3,0,2,0,Royal Challengers Bangalore
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-delhi-daredevils-21st-match-598017,Vinay Kumar,4,0,21,1,5.25,12,2,0,0,0,Royal Challengers Bangalore
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-delhi-daredevils-21st-match-598017,Andrew McDonald,2,0,17,1,8.50,4,3,0,0,0,Royal Challengers Bangalore
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-delhi-daredevils-21st-match-598017,Jamaluddin Syed Mohammad,2,0,13,0,6.50,3,1,0,0,0,Royal Challengers Bangalore
2,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-delhi-daredevils-21st-match-598017,Ashish Nehra,4,0,31,1,7.75,12,4,1,1,0,Delhi Daredevils
2,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-delhi-daredevils-21st-match-598017,Morne Morkel,4,0,32,1,8.00,10,1,2,1,0,Delhi Daredevils
2,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-delhi-daredevils-21st-match-598017,Irfan Pathan,4,0,39,0,9.75,6,4,1,0,0,Delhi Daredevils
2,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-delhi-daredevils-21st-match-598017,Umesh Yadav,4,0,22,2,5.50,9,1,0,0,0,Delhi Daredevils
2,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-delhi-daredevils-21st-match-598017,Shahbaz Nadeem,4,0,26,1,6.50,11,2,1,0,0,Delhi Daredevils
