innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2013-586733,pune-warriors-vs-royal-challengers-bangalore-46th-match-598042,Bhuvneshwar Kumar,3,0,20,0,6.66,10,3,0,1,0,Pune Warriors
1,indian-premier-league-2013-586733,pune-warriors-vs-royal-challengers-bangalore-46th-match-598042,Ajantha Mendis,4,0,25,0,6.25,10,2,1,0,0,Pune Warriors
1,indian-premier-league-2013-586733,pune-warriors-vs-royal-challengers-bangalore-46th-match-598042,Tirumalasetti Suman,2,0,15,1,7.50,4,0,1,0,0,Pune Warriors
1,indian-premier-league-2013-586733,pune-warriors-vs-royal-challengers-bangalore-46th-match-598042,Angelo Mathews,2,0,23,0,11.50,3,1,0,2,0,Pune Warriors
1,indian-premier-league-2013-586733,pune-warriors-vs-royal-challengers-bangalore-46th-match-598042,Rahul Sharma,4,0,36,0,9.00,3,2,1,0,0,Pune Warriors
1,indian-premier-league-2013-586733,pune-warriors-vs-royal-challengers-bangalore-46th-match-598042,Yuvraj Singh,1,0,15,0,15.00,0,3,0,0,0,Pune Warriors
1,indian-premier-league-2013-586733,pune-warriors-vs-royal-challengers-bangalore-46th-match-598042,Ashok Dinda,4,0,52,2,13.00,7,6,3,0,0,Pune Warriors
2,indian-premier-league-2013-586733,pune-warriors-vs-royal-challengers-bangalore-46th-match-598042,Murali Kartik,4,0,29,2,7.25,7,1,1,0,0,Royal Challengers Bangalore
2,indian-premier-league-2013-586733,pune-warriors-vs-royal-challengers-bangalore-46th-match-598042,RP Singh,4,0,27,1,6.75,10,2,1,2,0,Royal Challengers Bangalore
2,indian-premier-league-2013-586733,pune-warriors-vs-royal-challengers-bangalore-46th-match-598042,Moises Henriques,4,0,44,1,11.00,7,4,3,0,0,Royal Challengers Bangalore
2,indian-premier-league-2013-586733,pune-warriors-vs-royal-challengers-bangalore-46th-match-598042,Vinay Kumar,4,0,31,3,7.75,9,1,2,1,0,Royal Challengers Bangalore
2,indian-premier-league-2013-586733,pune-warriors-vs-royal-challengers-bangalore-46th-match-598042,Muthiah Muralidaran,3,0,32,0,10.66,8,0,4,1,0,Royal Challengers Bangalore
2,indian-premier-league-2013-586733,pune-warriors-vs-royal-challengers-bangalore-46th-match-598042,Chris Gayle,1,0,5,1,5.00,4,1,0,0,0,Royal Challengers Bangalore
