innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-pune-warriors-31st-match-598027,Bhuvneshwar Kumar,4,0,23,0,5.75,15,4,0,1,0,Pune Warriors
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-pune-warriors-31st-match-598027,Ishwar Pandey,2,0,33,0,16.50,2,7,0,0,1,Pune Warriors
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-pune-warriors-31st-match-598027,Ashok Dinda,4,0,48,2,12.00,9,3,4,1,1,Pune Warriors
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-pune-warriors-31st-match-598027,Mitchell Marsh,3,0,56,1,18.66,4,2,7,1,0,Pune Warriors
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-pune-warriors-31st-match-598027,Ali Murtaza,2,0,45,0,22.50,2,3,5,1,0,Pune Warriors
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-pune-warriors-31st-match-598027,Aaron Finch,1,0,29,0,29.00,0,1,4,0,0,Pune Warriors
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-pune-warriors-31st-match-598027,Luke Wright,4,0,26,1,6.50,8,1,1,2,0,Pune Warriors
2,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-pune-warriors-31st-match-598027,Murali Kartik,3,0,25,1,8.33,7,4,0,2,0,Royal Challengers Bangalore
2,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-pune-warriors-31st-match-598027,RP Singh,4,0,20,1,5.00,14,3,0,0,0,Royal Challengers Bangalore
2,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-pune-warriors-31st-match-598027,Ravi Rampaul,4,0,21,2,5.25,14,1,1,1,0,Royal Challengers Bangalore
2,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-pune-warriors-31st-match-598027,Jaydev Unadkat,4,0,37,2,9.25,7,3,2,0,0,Royal Challengers Bangalore
2,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-pune-warriors-31st-match-598027,Vinay Kumar,4,0,24,1,6.00,10,3,0,0,0,Royal Challengers Bangalore
2,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-pune-warriors-31st-match-598027,Chris Gayle,1,0,5,2,5.00,4,1,0,0,0,Royal Challengers Bangalore
