innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2013-586733,kolkata-knight-riders-vs-rajasthan-royals-47th-match-598043,Sumit Narwal,2,0,17,0,8.50,6,3,0,2,0,Kolkata Knight Riders
1,indian-premier-league-2013-586733,kolkata-knight-riders-vs-rajasthan-royals-47th-match-598043,Sachithra Senanayake,4,0,26,2,6.50,11,2,1,2,0,Kolkata Knight Riders
1,indian-premier-league-2013-586733,kolkata-knight-riders-vs-rajasthan-royals-47th-match-598043,Iqbal Abdulla,3,0,22,1,7.33,5,1,1,0,0,Kolkata Knight Riders
1,indian-premier-league-2013-586733,kolkata-knight-riders-vs-rajasthan-royals-47th-match-598043,Jacques Kallis,3,0,25,1,8.33,6,2,0,1,1,Kolkata Knight Riders
1,indian-premier-league-2013-586733,kolkata-knight-riders-vs-rajasthan-royals-47th-match-598043,Sunil Narine,4,0,20,1,5.00,10,2,0,0,0,Kolkata Knight Riders
1,indian-premier-league-2013-586733,kolkata-knight-riders-vs-rajasthan-royals-47th-match-598043,Rajat Bhatia,4,0,21,1,5.25,6,1,0,0,0,Kolkata Knight Riders
2,indian-premier-league-2013-586733,kolkata-knight-riders-vs-rajasthan-royals-47th-match-598043,Ankeet Chavan,3,0,28,1,9.33,6,1,2,1,0,Rajasthan Royals
2,indian-premier-league-2013-586733,kolkata-knight-riders-vs-rajasthan-royals-47th-match-598043,James Faulkner,4,0,16,0,4.00,14,2,0,0,0,Rajasthan Royals
2,indian-premier-league-2013-586733,kolkata-knight-riders-vs-rajasthan-royals-47th-match-598043,Shane Watson,3,0,21,1,7.00,10,3,0,1,0,Rajasthan Royals
2,indian-premier-league-2013-586733,kolkata-knight-riders-vs-rajasthan-royals-47th-match-598043,Brad Hogg,3.2,0,31,0,9.30,5,1,2,1,0,Rajasthan Royals
2,indian-premier-league-2013-586733,kolkata-knight-riders-vs-rajasthan-royals-47th-match-598043,Siddharth Trivedi,3,0,24,0,8.00,4,3,0,1,0,Rajasthan Royals
2,indian-premier-league-2013-586733,kolkata-knight-riders-vs-rajasthan-royals-47th-match-598043,Stuart Binny,1,0,8,0,8.00,3,0,1,0,0,Rajasthan Royals
