innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2013-586733,kolkata-knight-riders-vs-mumbai-indians-33rd-match-598029,Harbhajan Singh,2,0,35,0,17.50,2,4,2,0,1,Mumbai Indians
1,indian-premier-league-2013-586733,kolkata-knight-riders-vs-mumbai-indians-33rd-match-598029,Mitchell Johnson,4,0,26,2,6.50,13,2,1,1,0,Mumbai Indians
1,indian-premier-league-2013-586733,kolkata-knight-riders-vs-mumbai-indians-33rd-match-598029,Lasith Malinga,4,0,25,2,6.25,11,4,0,0,0,Mumbai Indians
1,indian-premier-league-2013-586733,kolkata-knight-riders-vs-mumbai-indians-33rd-match-598029,Pragyan Ojha,4,0,21,2,5.25,10,2,0,0,0,Mumbai Indians
1,indian-premier-league-2013-586733,kolkata-knight-riders-vs-mumbai-indians-33rd-match-598029,Kieron Pollard,2,0,14,0,7.00,4,1,0,0,0,Mumbai Indians
1,indian-premier-league-2013-586733,kolkata-knight-riders-vs-mumbai-indians-33rd-match-598029,Yuzvendra Chahal,4,0,34,0,8.50,9,3,1,0,0,Mumbai Indians
2,indian-premier-league-2013-586733,kolkata-knight-riders-vs-mumbai-indians-33rd-match-598029,Lakshmipathy Balaji,4,0,24,0,6.00,8,1,0,0,0,Kolkata Knight Riders
2,indian-premier-league-2013-586733,kolkata-knight-riders-vs-mumbai-indians-33rd-match-598029,Iqbal Abdulla,4,0,35,0,8.75,9,0,4,0,0,Kolkata Knight Riders
2,indian-premier-league-2013-586733,kolkata-knight-riders-vs-mumbai-indians-33rd-match-598029,Sunil Narine,4,0,17,3,4.25,11,1,0,0,0,Kolkata Knight Riders
2,indian-premier-league-2013-586733,kolkata-knight-riders-vs-mumbai-indians-33rd-match-598029,Sachithra Senanayake,4,0,50,1,12.50,6,3,4,0,0,Kolkata Knight Riders
2,indian-premier-league-2013-586733,kolkata-knight-riders-vs-mumbai-indians-33rd-match-598029,Rajat Bhatia,3.5,0,32,1,8.34,5,3,1,0,0,Kolkata Knight Riders
