innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2013-586733,delhi-daredevils-vs-mumbai-indians-28th-match-598024,Irfan Pathan,4,0,24,0,6.00,12,3,0,0,0,Delhi Daredevils
1,indian-premier-league-2013-586733,delhi-daredevils-vs-mumbai-indians-28th-match-598024,Shahbaz Nadeem,4,0,20,0,5.00,8,1,0,0,0,Delhi Daredevils
1,indian-premier-league-2013-586733,delhi-daredevils-vs-mumbai-indians-28th-match-598024,Roelof van der Merwe,4,0,35,1,8.75,7,2,2,0,0,Delhi Daredevils
1,indian-premier-league-2013-586733,delhi-daredevils-vs-mumbai-indians-28th-match-598024,Umesh Yadav,4,0,31,2,7.75,10,3,1,1,0,Delhi Daredevils
1,indian-premier-league-2013-586733,delhi-daredevils-vs-mumbai-indians-28th-match-598024,Ajit Agarkar,3,0,37,0,12.33,4,0,4,1,0,Delhi Daredevils
1,indian-premier-league-2013-586733,delhi-daredevils-vs-mumbai-indians-28th-match-598024,Andre Russell,1,0,13,0,13.00,1,1,1,0,0,Delhi Daredevils
2,indian-premier-league-2013-586733,delhi-daredevils-vs-mumbai-indians-28th-match-598024,Lasith Malinga,4,0,26,1,6.50,10,4,0,0,0,Mumbai Indians
2,indian-premier-league-2013-586733,delhi-daredevils-vs-mumbai-indians-28th-match-598024,Jasprit Bumrah,3,0,38,0,12.66,5,5,1,1,2,Mumbai Indians
2,indian-premier-league-2013-586733,delhi-daredevils-vs-mumbai-indians-28th-match-598024,Munaf Patel,4,0,36,0,9.00,7,6,0,0,0,Mumbai Indians
2,indian-premier-league-2013-586733,delhi-daredevils-vs-mumbai-indians-28th-match-598024,Harbhajan Singh,3,0,30,0,10.00,1,4,0,0,0,Mumbai Indians
2,indian-premier-league-2013-586733,delhi-daredevils-vs-mumbai-indians-28th-match-598024,Dwayne Smith,2,0,24,0,12.00,2,1,2,0,1,Mumbai Indians
2,indian-premier-league-2013-586733,delhi-daredevils-vs-mumbai-indians-28th-match-598024,Kieron Pollard,1,0,11,0,11.00,1,2,0,0,0,Mumbai Indians
