innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-mumbai-indians-43rd-match-598039,Karn Sharma,4,0,25,0,6.25,8,2,0,0,0,Sunrisers Hyderabad
1,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-mumbai-indians-43rd-match-598039,Dale Steyn,4,0,27,0,6.75,10,3,0,2,0,Sunrisers Hyderabad
1,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-mumbai-indians-43rd-match-598039,Ishant Sharma,4,1,15,2,3.75,16,0,1,0,1,Sunrisers Hyderabad
1,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-mumbai-indians-43rd-match-598039,Thisara Perera,4,0,37,0,9.25,9,6,0,1,1,Sunrisers Hyderabad
1,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-mumbai-indians-43rd-match-598039,Amit Mishra,4,0,24,2,6.00,10,1,1,0,0,Sunrisers Hyderabad
2,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-mumbai-indians-43rd-match-598039,Mitchell Johnson,3,0,21,1,7.00,8,3,0,0,0,Mumbai Indians
2,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-mumbai-indians-43rd-match-598039,Dhawal Kulkarni,2,0,13,1,6.50,6,2,0,1,0,Mumbai Indians
2,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-mumbai-indians-43rd-match-598039,Harbhajan Singh,4,0,35,1,8.75,9,3,1,0,1,Mumbai Indians
2,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-mumbai-indians-43rd-match-598039,Lasith Malinga,3,0,23,0,7.66,7,3,0,0,0,Mumbai Indians
2,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-mumbai-indians-43rd-match-598039,Pragyan Ojha,4,0,18,0,4.50,10,1,0,0,0,Mumbai Indians
2,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-mumbai-indians-43rd-match-598039,Rohit Sharma,1,0,5,0,5.00,2,0,0,1,0,Mumbai Indians
2,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-mumbai-indians-43rd-match-598039,Dwayne Smith,1,0,15,0,15.00,0,3,0,0,0,Mumbai Indians
