innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-kolkata-knight-riders-12th-match-598008,Manvinder  Bisla,c Rahul b Henriques,1,5,4,0,0,20.00,Kolkata Knight Riders
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-kolkata-knight-riders-12th-match-598008,Gautam Gambhir (c),c & b Vinay Kumar,59,46,75,7,1,128.26,Kolkata Knight Riders
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-kolkata-knight-riders-12th-match-598008,Jacques Kallis,c Henriques b Vinay Kumar,16,19,29,2,0,84.21,Kolkata Knight Riders
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-kolkata-knight-riders-12th-match-598008,Yusuf Pathan,c Vinay Kumar b Henriques,27,17,22,3,1,158.82,Kolkata Knight Riders
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-kolkata-knight-riders-12th-match-598008,Manoj Tiwary,c de Villiers b Singh,23,16,27,2,0,143.75,Kolkata Knight Riders
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-kolkata-knight-riders-12th-match-598008,Eoin Morgan,c sub (DT Christian) b Singh,2,5,4,0,0,40.00,Kolkata Knight Riders
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-kolkata-knight-riders-12th-match-598008,Rajat Bhatia, b Singh,13,7,12,2,0,185.71,Kolkata Knight Riders
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-kolkata-knight-riders-12th-match-598008,Ryan McLaren,run out (Singh),2,3,6,0,0,66.66,Kolkata Knight Riders
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-kolkata-knight-riders-12th-match-598008,Pradeep Sangwan,not out ,4,2,3,1,0,200.00,Kolkata Knight Riders
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-kolkata-knight-riders-12th-match-598008,Sunil Narine,not out ,1,1,2,0,0,100.00,Kolkata Knight Riders
2,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-kolkata-knight-riders-12th-match-598008,Chris Gayle,not out ,85,50,82,4,9,170.00,Royal Challengers Bangalore
2,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-kolkata-knight-riders-12th-match-598008,Mayank Agarwal,c Bisla b McLaren,6,8,10,1,0,75.00,Royal Challengers Bangalore
2,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-kolkata-knight-riders-12th-match-598008,Virat Kohli (c),c Morgan b Balaji,35,27,31,4,2,129.62,Royal Challengers Bangalore
2,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-kolkata-knight-riders-12th-match-598008,AB de Villiers,not out ,22,22,39,2,1,100.00,Royal Challengers Bangalore
