innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2013-586733,delhi-daredevils-vs-kings-xi-punjab-32nd-match-598059,Praveen Kumar,4,0,29,2,7.25,9,4,0,1,0,Kings XI Punjab
1,indian-premier-league-2013-586733,delhi-daredevils-vs-kings-xi-punjab-32nd-match-598059,Parvinder Awana,4,1,21,1,5.25,11,2,0,0,0,Kings XI Punjab
1,indian-premier-league-2013-586733,delhi-daredevils-vs-kings-xi-punjab-32nd-match-598059,Harmeet Singh,4,0,24,3,6.00,12,1,1,2,0,Kings XI Punjab
1,indian-premier-league-2013-586733,delhi-daredevils-vs-kings-xi-punjab-32nd-match-598059,David Hussey,4,0,14,0,3.50,10,0,0,0,0,Kings XI Punjab
1,indian-premier-league-2013-586733,delhi-daredevils-vs-kings-xi-punjab-32nd-match-598059,Piyush Chawla,2,0,17,0,8.50,6,2,1,0,0,Kings XI Punjab
1,indian-premier-league-2013-586733,delhi-daredevils-vs-kings-xi-punjab-32nd-match-598059,Bhargav Bhatt,2,0,11,1,5.50,4,1,0,0,0,Kings XI Punjab
2,indian-premier-league-2013-586733,delhi-daredevils-vs-kings-xi-punjab-32nd-match-598059,Irfan Pathan,2,0,26,1,13.00,4,5,0,1,0,Delhi Daredevils
2,indian-premier-league-2013-586733,delhi-daredevils-vs-kings-xi-punjab-32nd-match-598059,Ashish Nehra,3,0,28,1,9.33,5,3,1,0,0,Delhi Daredevils
2,indian-premier-league-2013-586733,delhi-daredevils-vs-kings-xi-punjab-32nd-match-598059,Johan Botha,4,0,23,1,5.75,10,2,0,0,0,Delhi Daredevils
2,indian-premier-league-2013-586733,delhi-daredevils-vs-kings-xi-punjab-32nd-match-598059,Roelof van der Merwe,4,1,17,1,4.25,13,2,0,0,0,Delhi Daredevils
2,indian-premier-league-2013-586733,delhi-daredevils-vs-kings-xi-punjab-32nd-match-598059,Umesh Yadav,3,0,19,0,6.33,9,3,0,0,0,Delhi Daredevils
2,indian-premier-league-2013-586733,delhi-daredevils-vs-kings-xi-punjab-32nd-match-598059,Ajit Agarkar,1,0,4,0,4.00,2,0,0,0,0,Delhi Daredevils
