innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2013-586733,mumbai-indians-vs-royal-challengers-bangalore-37th-match-598033,Dwayne Smith, b Syed Mohammad,50,36,53,4,3,138.88,Mumbai Indians
1,indian-premier-league-2013-586733,mumbai-indians-vs-royal-challengers-bangalore-37th-match-598033,Sachin Tendulkar,lbw b Singh,23,13,17,5,0,176.92,Mumbai Indians
1,indian-premier-league-2013-586733,mumbai-indians-vs-royal-challengers-bangalore-37th-match-598033,Dinesh Karthik,run out (Kohli),43,33,70,3,1,130.30,Mumbai Indians
1,indian-premier-league-2013-586733,mumbai-indians-vs-royal-challengers-bangalore-37th-match-598033,Rohit Sharma (c),run out (de Villiers/Syed Mohammad),10,8,10,1,0,125.00,Mumbai Indians
1,indian-premier-league-2013-586733,mumbai-indians-vs-royal-challengers-bangalore-37th-match-598033,Kieron Pollard,c Rampaul b Vinay Kumar,34,16,28,2,3,212.50,Mumbai Indians
1,indian-premier-league-2013-586733,mumbai-indians-vs-royal-challengers-bangalore-37th-match-598033,Ambati Rayudu,run out (Kohli),0,0,2,0,0,-,Mumbai Indians
1,indian-premier-league-2013-586733,mumbai-indians-vs-royal-challengers-bangalore-37th-match-598033,Harbhajan Singh,c Tiwary b Rampaul,16,8,10,3,0,200.00,Mumbai Indians
1,indian-premier-league-2013-586733,mumbai-indians-vs-royal-challengers-bangalore-37th-match-598033,Mitchell Johnson,not out ,9,5,12,0,1,180.00,Mumbai Indians
1,indian-premier-league-2013-586733,mumbai-indians-vs-royal-challengers-bangalore-37th-match-598033,Lasith Malinga,not out ,0,1,2,0,0,0.00,Mumbai Indians
2,indian-premier-league-2013-586733,mumbai-indians-vs-royal-challengers-bangalore-37th-match-598033,Chris Gayle,c Rayudu b Harbhajan Singh,18,20,36,2,1,90.00,Royal Challengers Bangalore
2,indian-premier-league-2013-586733,mumbai-indians-vs-royal-challengers-bangalore-37th-match-598033,Tillakaratne Dilshan,c Johnson b Kulkarni,13,18,29,2,0,72.22,Royal Challengers Bangalore
2,indian-premier-league-2013-586733,mumbai-indians-vs-royal-challengers-bangalore-37th-match-598033,Virat Kohli (c),c Karthik b Kulkarni,1,4,9,0,0,25.00,Royal Challengers Bangalore
2,indian-premier-league-2013-586733,mumbai-indians-vs-royal-challengers-bangalore-37th-match-598033,AB de Villiers,c Karthik b Kulkarni,2,3,6,0,0,66.66,Royal Challengers Bangalore
2,indian-premier-league-2013-586733,mumbai-indians-vs-royal-challengers-bangalore-37th-match-598033,Saurabh Tiwary,c Harbhajan Singh b Smith,21,19,30,0,1,110.52,Royal Challengers Bangalore
2,indian-premier-league-2013-586733,mumbai-indians-vs-royal-challengers-bangalore-37th-match-598033,Arun Karthik,st Karthik b Harbhajan Singh,12,8,14,0,1,150.00,Royal Challengers Bangalore
2,indian-premier-league-2013-586733,mumbai-indians-vs-royal-challengers-bangalore-37th-match-598033,Jamaluddin Syed Mohammad,c Johnson b Smith,9,11,13,1,0,81.81,Royal Challengers Bangalore
2,indian-premier-league-2013-586733,mumbai-indians-vs-royal-challengers-bangalore-37th-match-598033,Ravi Rampaul,not out ,23,18,29,3,0,127.77,Royal Challengers Bangalore
2,indian-premier-league-2013-586733,mumbai-indians-vs-royal-challengers-bangalore-37th-match-598033,Vinay Kumar,not out ,26,20,27,4,0,130.00,Royal Challengers Bangalore
