innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-chennai-super-kings-70th-match-598068,Virat Kohli (c),not out ,56,29,-,6,4,193.10,Royal Challengers Bangalore
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-chennai-super-kings-70th-match-598068,Chris Gayle,c Hussey b Bravo,28,13,-,0,4,215.38,Royal Challengers Bangalore
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-chennai-super-kings-70th-match-598068,AB de Villiers,c Jadeja b Sharma,5,3,-,1,0,166.66,Royal Challengers Bangalore
1,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-chennai-super-kings-70th-match-598068,Moises Henriques,not out ,12,3,-,3,0,400.00,Royal Challengers Bangalore
2,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-chennai-super-kings-70th-match-598068,Michael Hussey,c Rahul b Khan,6,5,-,1,0,120.00,Chennai Super Kings
2,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-chennai-super-kings-70th-match-598068,Murali Vijay,c Gayle b Rampaul,32,19,-,2,2,168.42,Chennai Super Kings
2,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-chennai-super-kings-70th-match-598068,Suresh Raina,c Vinay Kumar b Khan,0,1,-,0,0,0.00,Chennai Super Kings
2,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-chennai-super-kings-70th-match-598068,Dwayne Bravo,c Tiwary b Vinay Kumar,11,9,-,0,1,122.22,Chennai Super Kings
2,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-chennai-super-kings-70th-match-598068,MS Dhoni (c)†,c Unadkat b Khan,24,10,-,2,2,240.00,Chennai Super Kings
2,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-chennai-super-kings-70th-match-598068,Ravindra Jadeja,c & b Khan,7,4,-,1,0,175.00,Chennai Super Kings
2,indian-premier-league-2013-586733,royal-challengers-bangalore-vs-chennai-super-kings-70th-match-598068,S Badrinath,not out ,0,0,-,0,0,-,Chennai Super Kings
