innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-delhi-daredevils-48th-match-598044,Mahela Jayawardene (c),lbw b I Sharma,11,12,16,1,1,91.66,Delhi Daredevils
1,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-delhi-daredevils-48th-match-598044,Virender Sehwag, b Sammy,8,17,35,0,0,47.05,Delhi Daredevils
1,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-delhi-daredevils-48th-match-598044,Unmukt Chand, b Steyn,17,24,37,3,0,70.83,Delhi Daredevils
1,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-delhi-daredevils-48th-match-598044,David Warner,st Patel b Mishra,8,15,21,0,0,53.33,Delhi Daredevils
1,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-delhi-daredevils-48th-match-598044,Jeevan Mendis,c I Sharma b Sammy,11,9,18,0,0,122.22,Delhi Daredevils
1,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-delhi-daredevils-48th-match-598044,Kedar Jadhav,c & b KV Sharma,3,4,5,0,0,75.00,Delhi Daredevils
1,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-delhi-daredevils-48th-match-598044,Irfan Pathan, b Steyn,13,19,26,0,0,68.42,Delhi Daredevils
1,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-delhi-daredevils-48th-match-598044,Johan Botha,c Patel b Perera,1,7,8,0,0,14.28,Delhi Daredevils
1,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-delhi-daredevils-48th-match-598044,Shahbaz Nadeem,run out (Vihari/Sammy),0,3,5,0,0,0.00,Delhi Daredevils
1,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-delhi-daredevils-48th-match-598044,Ashish Nehra, b Perera,0,1,6,0,0,0.00,Delhi Daredevils
1,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-delhi-daredevils-48th-match-598044,Umesh Yadav,not out ,2,5,4,0,0,40.00,Delhi Daredevils
2,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-delhi-daredevils-48th-match-598044,Parthiv Patel,st Jadhav b Mendis,14,18,35,1,0,77.77,Sunrisers Hyderabad
2,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-delhi-daredevils-48th-match-598044,Shikhar Dhawan,lbw b Botha,22,16,22,4,0,137.50,Sunrisers Hyderabad
2,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-delhi-daredevils-48th-match-598044,Ashish Reddy,c Jadhav b Nehra,5,6,7,1,0,83.33,Sunrisers Hyderabad
2,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-delhi-daredevils-48th-match-598044,Daren Sammy,not out ,18,20,33,0,1,90.00,Sunrisers Hyderabad
2,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-delhi-daredevils-48th-match-598044,Kumar Sangakkara (c),c Yadav b Botha,8,14,17,0,0,57.14,Sunrisers Hyderabad
2,indian-premier-league-2013-586733,sunrisers-hyderabad-vs-delhi-daredevils-48th-match-598044,Hanuma Vihari,not out ,11,9,10,2,0,122.22,Sunrisers Hyderabad
