innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2023-1345038,mumbai-indians-vs-punjab-kings-31st-match-1359505,Matthew Short,c Chawla b Green,11,10,15,2,0,110.00,Punjab Kings
1,indian-premier-league-2023-1345038,mumbai-indians-vs-punjab-kings-31st-match-1359505,Prabhsimran Singh,lbw b Tendulkar,26,17,37,1,2,152.94,Punjab Kings
1,indian-premier-league-2023-1345038,mumbai-indians-vs-punjab-kings-31st-match-1359505,Atharva Taide, b Chawla,29,17,38,3,1,170.58,Punjab Kings
1,indian-premier-league-2023-1345038,mumbai-indians-vs-punjab-kings-31st-match-1359505,Liam Livingstone,st Ishan Kishan b Chawla,10,12,12,0,1,83.33,Punjab Kings
1,indian-premier-league-2023-1345038,mumbai-indians-vs-punjab-kings-31st-match-1359505,Harpreet Singh, b Green,41,28,47,4,2,146.42,Punjab Kings
1,indian-premier-league-2023-1345038,mumbai-indians-vs-punjab-kings-31st-match-1359505,Sam Curran (c),c & b Archer,55,29,51,5,4,189.65,Punjab Kings
1,indian-premier-league-2023-1345038,mumbai-indians-vs-punjab-kings-31st-match-1359505,Jitesh Sharma, b Behrendorff,25,7,12,0,4,357.14,Punjab Kings
1,indian-premier-league-2023-1345038,mumbai-indians-vs-punjab-kings-31st-match-1359505,M Shahrukh Khan,not out ,0,0,6,0,0,-,Punjab Kings
1,indian-premier-league-2023-1345038,mumbai-indians-vs-punjab-kings-31st-match-1359505,Harpreet Brar,run out (Tilak Varma/Ishan Kishan),5,2,3,1,0,250.00,Punjab Kings
2,indian-premier-league-2023-1345038,mumbai-indians-vs-punjab-kings-31st-match-1359505,Rohit Sharma (c),c & b Livingstone,44,27,42,4,3,162.96,Mumbai Indians
2,indian-premier-league-2023-1345038,mumbai-indians-vs-punjab-kings-31st-match-1359505,Ishan Kishan,c Short b Arshdeep Singh,1,4,7,0,0,25.00,Mumbai Indians
2,indian-premier-league-2023-1345038,mumbai-indians-vs-punjab-kings-31st-match-1359505,Cameron Green,c Curran b Ellis,67,43,64,6,3,155.81,Mumbai Indians
2,indian-premier-league-2023-1345038,mumbai-indians-vs-punjab-kings-31st-match-1359505,Suryakumar Yadav,c Taide b Arshdeep Singh,57,26,42,7,3,219.23,Mumbai Indians
2,indian-premier-league-2023-1345038,mumbai-indians-vs-punjab-kings-31st-match-1359505,Tim David,not out ,25,13,34,0,2,192.30,Mumbai Indians
2,indian-premier-league-2023-1345038,mumbai-indians-vs-punjab-kings-31st-match-1359505,Tilak Varma, b Arshdeep Singh,3,4,14,0,0,75.00,Mumbai Indians
2,indian-premier-league-2023-1345038,mumbai-indians-vs-punjab-kings-31st-match-1359505,Nehal Wadhera, b Arshdeep Singh,0,1,2,0,0,0.00,Mumbai Indians
2,indian-premier-league-2023-1345038,mumbai-indians-vs-punjab-kings-31st-match-1359505,Jofra Archer,not out ,1,2,4,0,0,50.00,Mumbai Indians
