innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2023-1345038,rajasthan-royals-vs-lucknow-super-giants-26th-match-1359500,KL Rahul (c),c Buttler b Holder,39,32,51,4,1,121.87,Lucknow Super Giants
1,indian-premier-league-2023-1345038,rajasthan-royals-vs-lucknow-super-giants-26th-match-1359500,Kyle Mayers, b Ashwin,51,42,69,4,3,121.42,Lucknow Super Giants
1,indian-premier-league-2023-1345038,rajasthan-royals-vs-lucknow-super-giants-26th-match-1359500,Ayush Badoni, b Boult,1,4,6,0,0,25.00,Lucknow Super Giants
1,indian-premier-league-2023-1345038,rajasthan-royals-vs-lucknow-super-giants-26th-match-1359500,Deepak Hooda,c Hetmyer b Ashwin,2,4,7,0,0,50.00,Lucknow Super Giants
1,indian-premier-league-2023-1345038,rajasthan-royals-vs-lucknow-super-giants-26th-match-1359500,Marcus Stoinis,c Samson b Sandeep Sharma,21,16,31,2,0,131.25,Lucknow Super Giants
1,indian-premier-league-2023-1345038,rajasthan-royals-vs-lucknow-super-giants-26th-match-1359500,Nicholas Pooran,run out (Samson),29,20,27,2,1,145.00,Lucknow Super Giants
1,indian-premier-league-2023-1345038,rajasthan-royals-vs-lucknow-super-giants-26th-match-1359500,Krunal Pandya,not out ,4,2,4,1,0,200.00,Lucknow Super Giants
1,indian-premier-league-2023-1345038,rajasthan-royals-vs-lucknow-super-giants-26th-match-1359500,Yudhvir Singh,run out (Hetmyer/Samson),1,1,2,0,0,100.00,Lucknow Super Giants
2,indian-premier-league-2023-1345038,rajasthan-royals-vs-lucknow-super-giants-26th-match-1359500,Yashasvi Jaiswal,c Avesh Khan b Stoinis,44,35,60,4,2,125.71,Rajasthan Royals
2,indian-premier-league-2023-1345038,rajasthan-royals-vs-lucknow-super-giants-26th-match-1359500,Jos Buttler,c Ravi Bishnoi b Stoinis,40,41,73,4,1,97.56,Rajasthan Royals
2,indian-premier-league-2023-1345038,rajasthan-royals-vs-lucknow-super-giants-26th-match-1359500,Sanju Samson (c)†,run out (Mishra/Pooran),2,4,8,0,0,50.00,Rajasthan Royals
2,indian-premier-league-2023-1345038,rajasthan-royals-vs-lucknow-super-giants-26th-match-1359500,Devdutt Padikkal,c Pooran b Avesh Khan,26,21,36,4,0,123.80,Rajasthan Royals
2,indian-premier-league-2023-1345038,rajasthan-royals-vs-lucknow-super-giants-26th-match-1359500,Shimron Hetmyer,c Rahul b Avesh Khan,2,5,12,0,0,40.00,Rajasthan Royals
2,indian-premier-league-2023-1345038,rajasthan-royals-vs-lucknow-super-giants-26th-match-1359500,Riyan Parag,not out ,15,12,24,1,1,125.00,Rajasthan Royals
2,indian-premier-league-2023-1345038,rajasthan-royals-vs-lucknow-super-giants-26th-match-1359500,Dhruv Jurel,c Hooda b Avesh Khan,0,1,2,0,0,0.00,Rajasthan Royals
2,indian-premier-league-2023-1345038,rajasthan-royals-vs-lucknow-super-giants-26th-match-1359500,Ravichandran Ashwin,not out ,3,2,3,0,0,150.00,Rajasthan Royals
