innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2023-1345038,punjab-kings-vs-rajasthan-royals-66th-match-1359540,Prabhsimran Singh,c & b Boult,2,2,3,0,0,100.00,Punjab Kings
1,indian-premier-league-2023-1345038,punjab-kings-vs-rajasthan-royals-66th-match-1359540,Shikhar Dhawan (c),lbw b Zampa,17,12,31,2,1,141.66,Punjab Kings
1,indian-premier-league-2023-1345038,punjab-kings-vs-rajasthan-royals-66th-match-1359540,Atharva Taide,c Padikkal b Saini,19,12,19,3,1,158.33,Punjab Kings
1,indian-premier-league-2023-1345038,punjab-kings-vs-rajasthan-royals-66th-match-1359540,Liam Livingstone, b Saini,9,13,16,1,0,69.23,Punjab Kings
1,indian-premier-league-2023-1345038,punjab-kings-vs-rajasthan-royals-66th-match-1359540,Sam Curran,not out ,49,31,72,4,2,158.06,Punjab Kings
1,indian-premier-league-2023-1345038,punjab-kings-vs-rajasthan-royals-66th-match-1359540,Jitesh Sharma,c sub (D Ferreira) b Saini,44,28,36,3,3,157.14,Punjab Kings
1,indian-premier-league-2023-1345038,punjab-kings-vs-rajasthan-royals-66th-match-1359540,M Shahrukh Khan,not out ,41,23,31,4,2,178.26,Punjab Kings
2,indian-premier-league-2023-1345038,punjab-kings-vs-rajasthan-royals-66th-match-1359540,Yashasvi Jaiswal,c sub (R Dhawan) b Ellis,50,36,72,8,0,138.88,Rajasthan Royals
2,indian-premier-league-2023-1345038,punjab-kings-vs-rajasthan-royals-66th-match-1359540,Jos Buttler,lbw b Rabada,0,4,7,0,0,0.00,Rajasthan Royals
2,indian-premier-league-2023-1345038,punjab-kings-vs-rajasthan-royals-66th-match-1359540,Devdutt Padikkal,c Harpreet Brar b Arshdeep Singh,51,30,38,5,3,170.00,Rajasthan Royals
2,indian-premier-league-2023-1345038,punjab-kings-vs-rajasthan-royals-66th-match-1359540,Sanju Samson (c)†,c sub (R Dhawan) b Chahar,2,3,6,0,0,66.66,Rajasthan Royals
2,indian-premier-league-2023-1345038,punjab-kings-vs-rajasthan-royals-66th-match-1359540,Shimron Hetmyer,c Dhawan b Curran,46,28,50,4,3,164.28,Rajasthan Royals
2,indian-premier-league-2023-1345038,punjab-kings-vs-rajasthan-royals-66th-match-1359540,Riyan Parag,c Taide b Rabada,20,12,21,1,2,166.66,Rajasthan Royals
2,indian-premier-league-2023-1345038,punjab-kings-vs-rajasthan-royals-66th-match-1359540,Dhruv Jurel,not out ,10,4,11,0,1,250.00,Rajasthan Royals
2,indian-premier-league-2023-1345038,punjab-kings-vs-rajasthan-royals-66th-match-1359540,Trent Boult,not out ,1,2,6,0,0,50.00,Rajasthan Royals
