innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2023-1345038,delhi-capitals-vs-punjab-kings-59th-match-1359533,Khaleel Ahmed,4,0,36,0,9.00,11,4,1,3,0,Delhi Capitals
1,indian-premier-league-2023-1345038,delhi-capitals-vs-punjab-kings-59th-match-1359533,Ishant Sharma,3,0,27,2,9.00,8,4,1,0,0,Delhi Capitals
1,indian-premier-league-2023-1345038,delhi-capitals-vs-punjab-kings-59th-match-1359533,Axar Patel,4,0,27,1,6.75,12,1,1,2,0,Delhi Capitals
1,indian-premier-league-2023-1345038,delhi-capitals-vs-punjab-kings-59th-match-1359533,Praveen Dubey,3,0,19,1,6.33,8,1,1,1,0,Delhi Capitals
1,indian-premier-league-2023-1345038,delhi-capitals-vs-punjab-kings-59th-match-1359533,Kuldeep Yadav,4,0,32,1,8.00,9,2,2,0,0,Delhi Capitals
1,indian-premier-league-2023-1345038,delhi-capitals-vs-punjab-kings-59th-match-1359533,Mitchell Marsh,1,0,21,0,21.00,0,1,2,1,0,Delhi Capitals
1,indian-premier-league-2023-1345038,delhi-capitals-vs-punjab-kings-59th-match-1359533,Mukesh Kumar,1,0,3,1,3.00,3,0,0,0,0,Delhi Capitals
2,indian-premier-league-2023-1345038,delhi-capitals-vs-punjab-kings-59th-match-1359533,Rishi Dhawan,1,0,10,0,10.00,2,2,0,0,0,Punjab Kings
2,indian-premier-league-2023-1345038,delhi-capitals-vs-punjab-kings-59th-match-1359533,Sam Curran,2,0,18,0,9.00,4,3,0,0,0,Punjab Kings
2,indian-premier-league-2023-1345038,delhi-capitals-vs-punjab-kings-59th-match-1359533,Harpreet Brar,4,0,30,4,7.50,11,5,0,1,0,Punjab Kings
2,indian-premier-league-2023-1345038,delhi-capitals-vs-punjab-kings-59th-match-1359533,Nathan Ellis,4,0,26,2,6.50,6,2,0,1,0,Punjab Kings
2,indian-premier-league-2023-1345038,delhi-capitals-vs-punjab-kings-59th-match-1359533,Arshdeep Singh,4,0,32,0,8.00,8,2,2,0,0,Punjab Kings
2,indian-premier-league-2023-1345038,delhi-capitals-vs-punjab-kings-59th-match-1359533,Rahul Chahar,4,0,16,2,4.00,18,3,0,1,0,Punjab Kings
2,indian-premier-league-2023-1345038,delhi-capitals-vs-punjab-kings-59th-match-1359533,Sikandar Raza,1,0,3,0,3.00,3,0,0,0,0,Punjab Kings
