innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2023-1345038,mumbai-indians-vs-gujarat-titans-57th-match-1359531,Ishan Kishan,lbw b Rashid Khan,31,20,38,4,1,155.00,Mumbai Indians
1,indian-premier-league-2023-1345038,mumbai-indians-vs-gujarat-titans-57th-match-1359531,Rohit Sharma (c),c Tewatia b Rashid Khan,29,18,34,3,2,161.11,Mumbai Indians
1,indian-premier-league-2023-1345038,mumbai-indians-vs-gujarat-titans-57th-match-1359531,Suryakumar Yadav,not out ,103,49,73,11,6,210.20,Mumbai Indians
1,indian-premier-league-2023-1345038,mumbai-indians-vs-gujarat-titans-57th-match-1359531,Nehal Wadhera, b Rashid Khan,15,7,12,1,1,214.28,Mumbai Indians
1,indian-premier-league-2023-1345038,mumbai-indians-vs-gujarat-titans-57th-match-1359531,Vishnu Vinod,c Manohar b Sharma,30,20,36,2,2,150.00,Mumbai Indians
1,indian-premier-league-2023-1345038,mumbai-indians-vs-gujarat-titans-57th-match-1359531,Tim David,c & b Rashid Khan,5,3,6,1,0,166.66,Mumbai Indians
1,indian-premier-league-2023-1345038,mumbai-indians-vs-gujarat-titans-57th-match-1359531,Cameron Green,not out ,3,3,18,0,0,100.00,Mumbai Indians
2,indian-premier-league-2023-1345038,mumbai-indians-vs-gujarat-titans-57th-match-1359531,Wriddhiman Saha,lbw b Madhwal,2,5,10,0,0,40.00,Gujarat Titans
2,indian-premier-league-2023-1345038,mumbai-indians-vs-gujarat-titans-57th-match-1359531,Shubman Gill, b Madhwal,6,9,20,0,0,66.66,Gujarat Titans
2,indian-premier-league-2023-1345038,mumbai-indians-vs-gujarat-titans-57th-match-1359531,Hardik Pandya (c),c Ishan Kishan b Behrendorff,4,3,5,1,0,133.33,Gujarat Titans
2,indian-premier-league-2023-1345038,mumbai-indians-vs-gujarat-titans-57th-match-1359531,Vijay Shankar, b Chawla,29,14,22,6,0,207.14,Gujarat Titans
2,indian-premier-league-2023-1345038,mumbai-indians-vs-gujarat-titans-57th-match-1359531,David Miller,lbw b Madhwal,41,26,47,4,2,157.69,Gujarat Titans
2,indian-premier-league-2023-1345038,mumbai-indians-vs-gujarat-titans-57th-match-1359531,Abhinav Manohar, b Kartikeya,2,3,5,0,0,66.66,Gujarat Titans
2,indian-premier-league-2023-1345038,mumbai-indians-vs-gujarat-titans-57th-match-1359531,Rahul Tewatia,c Green b Chawla,14,13,29,1,0,107.69,Gujarat Titans
2,indian-premier-league-2023-1345038,mumbai-indians-vs-gujarat-titans-57th-match-1359531,Rashid Khan,not out ,79,32,44,3,10,246.87,Gujarat Titans
2,indian-premier-league-2023-1345038,mumbai-indians-vs-gujarat-titans-57th-match-1359531,Noor Ahmad, b Kartikeya,1,3,5,0,0,33.33,Gujarat Titans
2,indian-premier-league-2023-1345038,mumbai-indians-vs-gujarat-titans-57th-match-1359531,Alzarri Joseph,not out ,7,12,37,1,0,58.33,Gujarat Titans
